name,industry
KTM Components GmbH,CONSUMER DISCRETIONARY
Hackgut Winter GmbH,MATERIALS
Lidl Österreich GmbH,CONSUMER STAPLES
Granit Objektbetreuung Gesellschaft,INDUSTRIALS
Uedl GmbH,INDUSTRIALS
AIT Austrian Institute of Technolog,HEALTH CARE
Transporte Jakob Unterladstätter Gm,INDUSTRIALS
Beham Techn. Handels GmbH,INDUSTRIALS
Obradovits GmbH & Co KG,CONSUMER STAPLES
AUBOECK BAU GMBH,NOT RELEVANT
EMD Elektronische und Mikrofilm- Do,NOT RELEVANT
Projektkonzept Gesellschaft für Bau,INDUSTRIALS
Murtaler Zeitung GmbH,CONSUMER DISCRETIONARY
Viktor Kaplan-Akademie für Zukunfts,UTILITIES
Maplan GmbH,NOT RELEVANT
Ing. Günther Schurz,NOT RELEVANT
TINTEN TONER VERTRIEBS GMBH,NOT RELEVANT
RABMER HOLDING GMBH,INDUSTRIALS
VNT-Tool Hungary Korlátolt Felelõss,INDUSTRIALS
Stadtwerke Wörgl GmbH,UTILITIES
Holz-Schnell GmbH,MATERIALS
M-Tel Holding GmbH,INDUSTRIALS
ABUS Austria GmbH,INDUSTRIALS
Keimelmayr Speditions- und Transpor,INDUSTRIALS
Kässbohrer Transport Technik GmbH,INDUSTRIALS
Kalmar Austria GmbH,INDUSTRIALS
Tiroler gemeinnützige Wohnungsbau-,REAL ESTATE
L19 Immo GmbH,REAL ESTATE
beta - systeme GmbH,INDUSTRIALS
LEASFINANZ GmbH,NOT RELEVANT
Raiffeisen Bausparkassen Holding Gm,NOT RELEVANT
R&S Gourmets GmbH,CONSUMER STAPLES
DAS Netzwerktechnik GmbH,INDUSTRIALS
BIOS 1 Biosubstratherstellungs-und,INDUSTRIALS
MBN PräzisionstechnikGesellschaft m,INDUSTRIALS
HSH Chemie Austria GmbH,INDUSTRIALS
Claudia Hechenblaickner GmbH,CONSUMER STAPLES
Kirchgasser GmbH,MATERIALS
Breiteneder Immobilien Parking AG,REAL ESTATE
JAF ZENGERER GmbH,MATERIALS
Control Center Apps Gmbh,INFORMATION TECHNOLOGY
Ulreich Bauträger GmbH.,REAL ESTATE
Kärntner Wirtschaftsförderungsfonds,NOT RELEVANT
Immoreal Liegenschaftsverwertungs-,REAL ESTATE
COMPAREX Nederland B.V.,INFORMATION TECHNOLOGY
RL-Lux Ingatlan Kft.,CONSUMER DISCRETIONARY
SABIC INNOVATIVE PLASTICS GMBH CO K,MATERIALS
Roßauer Lände 47-49 Liegenschaftsve,FINANCIALS
RIL VI Raiffeisen-Immobilien-Leasin,FINANCIALS
XXXXXXXXX5772,INDUSTRIALS
Group LMF,INDUSTRIALS
Kirchdorfer Industries GmbH & Co.KG,NOT RELEVANT
Emerald Horizon AG,UTILITIES
VNT Metal Hungary Korlátolt Felelõs,CONSUMER DISCRETIONARY
Brucker Wohnbau- und Siedlungs-,REAL ESTATE
Uhl Bau GmbH,INDUSTRIALS
Bischof Bau und Baustahl GmbH,INDUSTRIALS
LAYJET Tiefbau GmbH,INDUSTRIALS
Rudolfinerhaus Privatklinik GmbH,HEALTH CARE
Top Spirit Handels- und Verkaufsges,CONSUMER STAPLES
Leder & Schuh Einkaufsgesellschaft,CONSUMER DISCRETIONARY
Rhenus Logistics Austria GmbH,INDUSTRIALS
SASR Zweiundfünfzigste,INDUSTRIALS
RANSMAYR AUTOVERTRIEBS UND SERVICE,NOT RELEVANT
"""Fintes"" Handels GmbH",INDUSTRIALS
LEWA Restaurant GmbH,CONSUMER DISCRETIONARY
ASTA Energy Solutions AG,INDUSTRIALS
Group Reich-Rohrwig Hainz,NOT RELEVANT
Syktyvkar Forest Enterprise,NOT RELEVANT
Karl Feichtmayr GesmbH.,INDUSTRIALS
Hochreiter Lebensmittelbetriebe Gmb,CONSUMER STAPLES
Ski amadé GmbH,FINANCIALS
Wolfgang Denzel Auto AG,CONSUMER DISCRETIONARY
Rail Equipment GmbH & Co KG,INDUSTRIALS
illwerke vkw AG,UTILITIES
Erzdiözese Salzburg,INDUSTRIALS
Rosendahl Nextrom GmbH,INDUSTRIALS
"""Leykam"" Gemeinnützige Wohn-, Bau-",REAL ESTATE
Hasslacher Drauland Holzindustrie G,MATERIALS
Englisch Dekor HandelsgmbH & Co KG,CONSUMER DISCRETIONARY
THEURL HOLZ STEINFELD GmbH,MATERIALS
Konvent der Barmherzigen Brüder Kri,INDUSTRIALS
ÖBB-Business Competence Center GmbH,INDUSTRIALS
Waldviertler Werkstätten GmbH,CONSUMER DISCRETIONARY
Perrigo Österreich GmbH,HEALTH CARE
Urania-Apotheke Mag.pharm. Baurek O,CONSUMER DISCRETIONARY
ALPINE-ENERGIE Österreich GmbH,INDUSTRIALS
Subgroup Flaga,UTILITIES
Inntal Verlags GmbH,CONSUMER DISCRETIONARY
BIO-ENERGIE Betriebsgesellschaft mb,NOT RELEVANT
Erne Fittings GmbH,ENERGY
KEH Holding GmbH,FINANCIALS
EPIC GOLDSCHEIDER UND WURMBOCK UNT.,NOT RELEVANT
KNG-Kärnten Netz GmbH,UTILITIES
Transbritannia Transport GmbH,INDUSTRIALS
Group VTU,INDUSTRIALS
Autohaus F. Knoll GmbH,CONSUMER DISCRETIONARY
Weizer Zeitung Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
Hasieber Hydraulik GmbH,INDUSTRIALS
Bio Agrar Service GmbH,FINANCIALS
RIL XIII Raiffeisen-Immobilien-Leas,INDUSTRIALS
Brandl Baugesellschaft m.b.H.,INDUSTRIALS
Kwizda Agro GmbH,MATERIALS
SMC Austria GmbH,INDUSTRIALS
Hummer GmbH,INDUSTRIALS
Single Use Support MidCo GmbH,HEALTH CARE
Hotel Schwarzbrunn GmbH,CONSUMER DISCRETIONARY
IT Finance Consulting GmbH,CONSUMER DISCRETIONARY
Hallmann,REAL ESTATE
Autohaus Strasser GmbH,CONSUMER DISCRETIONARY
Bankhaus Denzel,NOT RELEVANT
ABRG Abfall Behandlung & Recycling,INDUSTRIALS
Messezentrum Salzburg GmbH,COMMUNICATIONS
Sutterlüty Immobilien GmbH & Co KG,CONSUMER STAPLES
Biogena Management Holding GmbH,CONSUMER STAPLES
RICO - Elastomere Projecting GmbH,INDUSTRIALS
Kahles Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
Neusiedler Anlagenbau GmbH,INDUSTRIALS
Rossbacher Handels GmbH,INDUSTRIALS
Leopoldine Belousek & Co.,CONSUMER DISCRETIONARY
Diözese Gurk - Finanzkammer,INDUSTRIALS
IDENTEC SOLUTIONS AG,INDUSTRIALS
F.M. Kerschbaumer Gesellschaft m.b.,INDUSTRIALS
Frequentis Group Holding GmbH,INFORMATION TECHNOLOGY
Deschberger Metall- und Blechbearbe,MATERIALS
Wiedner Gesellschaft m.b.H.,INDUSTRIALS
Kaunertaler Gletscherbahnen Gesells,INDUSTRIALS
Hollfelder Juwelier und Optik GmbH,CONSUMER DISCRETIONARY
Group Austro Holding,INDUSTRIALS
Tschabitscher Reinhold,INDUSTRIALS
Group HFB Holding (Isoplus),MATERIALS
Aves Rail Rent GmbH,INDUSTRIALS
BUWOG cw Management GmbH,REAL ESTATE
Arcotec Bewehrungstechnik GmbH,MATERIALS
SUPRIA Raiffeisen-Immobilien-Leasin,REAL ESTATE
Zwölfer-Reisen GmbH,CONSUMER DISCRETIONARY
SÜDBAU-Schleussner GmbH,REAL ESTATE
Brucha Gesellschaft m.b.H.,INDUSTRIALS
Samsung Electronics Austria GmbH.,INFORMATION TECHNOLOGY
Avcon Jet AG,INDUSTRIALS
Hovis Jurriaan,INDUSTRIALS
FAW GmbH,INFORMATION TECHNOLOGY
Subgroup Porsche Salzburg,CONSUMER DISCRETIONARY
Raiffeisen-Lagerhaus Amstetten eGen,CONSUMER STAPLES
Raiffeisen Kooperations eGen,FINANCIALS
S+B Gruppe AG,REAL ESTATE
"""WÄLDERHAUS"" Handels GmbH& Co. KG",CONSUMER DISCRETIONARY
KELAG-Kärntner Elektrizitäts-,UTILITIES
HANRO International GmbH,CONSUMER DISCRETIONARY
TD SYNNEX Service GmbH,INFORMATION TECHNOLOGY
Stern & Hafferl Kraftfahrlinien Gmb,INDUSTRIALS
Binderberger Maschinenbau GmbH,INDUSTRIALS
SCHENKER & CO AG,INDUSTRIALS
electrify GmbH,INDUSTRIALS
Harmer Holding GmbH,NOT RELEVANT
"""U.M."" Bau AG",REAL ESTATE
OREST-Immorent Leasing GmbH,FINANCIALS
Axamer Lizum Aufschließungs-AG,NOT RELEVANT
Ankünder GmbH,UTILITIES
Teubl Handelsgesellschaft m.b.H.,NOT RELEVANT
WOZABAL TEXTILSERVICE GESELLSCHAFT,CONSUMER DISCRETIONARY
Biomin Animal Nutrition GmbH,CONSUMER STAPLES
Wohnbau 2000 Steyr GmbH,REAL ESTATE
Heidenbauer Management GmbH,INDUSTRIALS
Raiffeisen-Lagerhaus Wiener Becken,CONSUMER STAPLES
Kössler GmbH & Co KG,INDUSTRIALS
Zillertal Bier Getränkehandel GmbH,CONSUMER STAPLES
Heimwerkertools Handelsgesellschaft,CONSUMER DISCRETIONARY
VMF Vermögensverwaltung GmbH,REAL ESTATE
Titan Machinery Austria GmbH,INDUSTRIALS
Held & Francke Baugesellschaft m.b.,INDUSTRIALS
WALTER TREASURY GmbH,INDUSTRIALS
AE AUSTRIA AUSSENLEUCHTEN U,NOT RELEVANT
Prinzhorn Holding GmbH,MATERIALS
Raiffeisen Immobilien Kapitalanlage,NOT RELEVANT
Lebenshilfe Niederoesterreich,REAL ESTATE
Mayr-Melnhof Holz Leoben GmbH,MATERIALS
Herzog GmbH,CONSUMER DISCRETIONARY
SKF Österreich Aktiengesellschaft z,INDUSTRIALS
Immolind Holding GmbH,REAL ESTATE
Robert Bosch Aktien-,CONSUMER DISCRETIONARY
FACC Operations GmbH,INDUSTRIALS
LLT - Lannacher Lager- und Transpor,CONSUMER STAPLES
Karl Trabitsch Gesellschaft m.b.H.,CONSUMER STAPLES
LIV Holding GmbH,REAL ESTATE
Group Spar,CONSUMER STAPLES
Woodstock Event & Concert GmbH,CONSUMER DISCRETIONARY
LAGERMAX INTERNATIONALE SPEDITION,INDUSTRIALS
Rottenmanner Siedlungs-,REAL ESTATE
Genesis Investment Holding,CONSUMER DISCRETIONARY
H & B Holding GmbH,INDUSTRIALS
Group Wolf Systembau,NOT RELEVANT
EVER Neuro Pharma GmbH,NOT RELEVANT
Bühler Wafer Solutions GmbH,INDUSTRIALS
Krocon Holding GmbH,REAL ESTATE
zobl.bauer. Salzburg Steuerberatung,INDUSTRIALS
Breitenfellner Personal GmbH,INDUSTRIALS
Hoamat Bau GesmbH,INDUSTRIALS
Group EV Group GmbH,INFORMATION TECHNOLOGY
RWA Immobilien GmbH,CONSUMER STAPLES
Theophil Services GmbH & Co KG,CONSUMER DISCRETIONARY
Moore Salzburg GmbH Wirtschaftsprüf,INDUSTRIALS
Hotel Jagdhof Pfurtscheller GmbH,CONSUMER DISCRETIONARY
Group Kunz/Bucher,MATERIALS
SWO Kommunalgebäudeleasing GmbH,FINANCIALS
Herburger Business Travel GmbH,CONSUMER DISCRETIONARY
Raiffeisen-Invest-Gesellschaft m.b.,CONSUMER STAPLES
Gemeinn. Wohnungsges.,REAL ESTATE
Palais Immo GmbH,REAL ESTATE
Brauerei Frastanz eGen,CONSUMER STAPLES
NV Projektmanagement GmbH,FINANCIALS
YART GmbH,CONSUMER DISCRETIONARY
HERMANN PFANNER GETRAENKE GMBH,CONSUMER STAPLES
Autohaus Linzer GmbH,CONSUMER DISCRETIONARY
"Skiliftgesellschaft Hochfügen, Gese",COMMUNICATIONS
Group Verbundgesellschaft,UTILITIES
Sano Transportgeraete GmbH,INDUSTRIALS
Synthesa Chemie,MATERIALS
Ringhofer & Partner GmbH,INDUSTRIALS
Group Huber Holding,CONSUMER DISCRETIONARY
Würth Hochenburger Holding GmbH,CONSUMER DISCRETIONARY
Wieland Austria Ges.m.b.H.,MATERIALS
STIWA Holding GmbH,INDUSTRIALS
Busch Semiconductor Vacuum Group Gm,INDUSTRIALS
HEPR Consult GmbH,INDUSTRIALS
Mihalp Handels GmbH,CONSUMER STAPLES
Mauch Gesellschaft m.b.H. & Co. KG.,INDUSTRIALS
Vorarlberger Lieferbeton GmbH,MATERIALS
Waizinger Ges.mbH & Co KG,INDUSTRIALS
Group Winter,MATERIALS
DECOY_AUSTRIA_CORPORATE,INDUSTRIALS
"Christian Kitzweger ""Heurigen-Resta",NOT RELEVANT
Müroll Papier- u. Kunststoffverarbe,NOT RELEVANT
Borbet Austria GmbH,NOT RELEVANT
SACOTEC Pulverbeschichtungs-GmbH,MATERIALS
Weingut Gesellmann GmbH,CONSUMER STAPLES
Edentity Software Solutions GmbH,INFORMATION TECHNOLOGY
Treuhand- und Revisionsgesellschaft,INDUSTRIALS
Ankerbrot GmbH & Co KG,CONSUMER STAPLES
HANJES BETEILIGUNGSGMBH,INDUSTRIALS
Fritscher GmbH,INDUSTRIALS
AeroWings Handels GmbH,CONSUMER DISCRETIONARY
"""Kindercompany""-Verein zur Unterst.",CONSUMER DISCRETIONARY
Subgroup R-evolution,REAL ESTATE
S&T Smart Energy GmbH,INFORMATION TECHNOLOGY
Englisch Dekor HandelsgmbH,CONSUMER DISCRETIONARY
Eßmeister Gesellschaft m.b.H.,CONSUMER STAPLES
BRAU UNION AG,CONSUMER STAPLES
m-Design Objekteinrichtung GmbH,HEALTH CARE
RPG Capital GmbH,INDUSTRIALS
¿sterreichische Agentur f¿r Gesundh,HEALTH CARE
Group Glock,INDUSTRIALS
REWE International Lager- und Trans,CONSUMER STAPLES
Hutter - Holzindustrie,MATERIALS
Autohaus Senker GmbH,CONSUMER DISCRETIONARY
SimCorp Austria GmbH,INFORMATION TECHNOLOGY
Walter Dettmann Gesellschaft m.b.H.,INDUSTRIALS
pentanova gmbh,INDUSTRIALS
Multikraft Produktions- und Handels,CONSUMER STAPLES
System 7 metal technology GmbH,MATERIALS
Wattaul air cargo,INDUSTRIALS
Group Hallmann,REAL ESTATE
Emmausgemeinschaft St. Pölten,INDUSTRIALS
CONCORDIA Sozialprojekte,INDUSTRIALS
Group RHI Magnesita,MATERIALS
Auto Rosenauer Thomas GmbH,CONSUMER DISCRETIONARY
LUKOIL INVEST AUSTRIA GMBH,ENERGY
Unterer GmbH,INDUSTRIALS
GEYER & BUCHEGGER Leasing GmbH,FINANCIALS
MORHUA Handels- und Beteiligungs Gm,FINANCIALS
VRG Immobilien GmbH,REAL ESTATE
Dorfhotel Fasching GmbH,CONSUMER DISCRETIONARY
BIOMAY AG,HEALTH CARE
Group Habau,INDUSTRIALS
Golm Silvretta Lünersee,INDUSTRIALS
AMAG service GmbH,MATERIALS
Gölles GmbH,CONSUMER STAPLES
IDAG Immobilienbeteiligung,REAL ESTATE
Wolfgang Denzel Aktiengesellschaft,CONSUMER DISCRETIONARY
Kwizda Leasing GmbH,HEALTH CARE
card complete Service Bank AG,NOT RELEVANT
Subgroup Pierer Industrie AG,CONSUMER DISCRETIONARY
Group Waagner-Biro Stage,INDUSTRIALS
Hasenbichler - Gesellschaft m.b.H.,INDUSTRIALS
Helbock Landtechnik- und Metallvera,INDUSTRIALS
i+R Holzbau GmbH,INDUSTRIALS
TEGA Austria GmbH,MATERIALS
BAUUNTERNEHMEN Franz Gruber Ges.m.b,INDUSTRIALS
GROUP STYRIA,COMMUNICATIONS
Gemeinnützige Steyrer Wohn-,REAL ESTATE
Obexer Installationstechnik GmbH,INDUSTRIALS
Bauunternehmung Zimmermann & Co. Ge,INDUSTRIALS
Dankl.net GmbH the electric-company,INDUSTRIALS
Zell am See - Kaprun Tourismus GmbH,CONSUMER DISCRETIONARY
Kärntner Siedlungswerk,REAL ESTATE
AEROCOMPACT Group Holding GmbH,UTILITIES
Elektro Weiland GmbH,INDUSTRIALS
GROUP SIMACEK,INDUSTRIALS
Snap Consulting - SystemnaheAnwendu,INFORMATION TECHNOLOGY
Karl Fuchs Ges.m.b.H.,NOT RELEVANT
ELI SP.Z O.O.,NOT RELEVANT
Assl-Möbel Gesellschaft mbH,NOT RELEVANT
Kastner & Öhler AG,CONSUMER DISCRETIONARY
SeneCura Sozialzentrum Sitzenberg-R,HEALTH CARE
CA Software Austria Holding GmbH,INFORMATION TECHNOLOGY
König Immo Holding GmbH,MATERIALS
GRASPOINTNER GMBH,NOT RELEVANT
IO JADRAN HOLDING GMBH,CONSUMER DISCRETIONARY
Impacts Catering Salzburg GmbH,INDUSTRIALS
M-TEC Energy Systems GmbH,CONSUMER DISCRETIONARY
SIGNA Prime CM 2017 GmbH,REAL ESTATE
P & V Holding Aktiengesellschaft,INDUSTRIALS
COLUMBUS Reisen GmbH,CONSUMER DISCRETIONARY
BE Energy GmbH,UTILITIES
GROUP NetConomy,INFORMATION TECHNOLOGY
Wurzer Rene,INDUSTRIALS
ebm-papst Motoren &,INDUSTRIALS
H. Janits GmbH,INDUSTRIALS
Herbert Handlos Gesellschaft m.b.H.,INDUSTRIALS
UITZ-MÜHLE Gesellschaft m.b.H.,CONSUMER STAPLES
THIEN eDrives GmbH,CONSUMER DISCRETIONARY
Modl Ges.m.b.H.,CONSUMER DISCRETIONARY
Patscheider Sport GMBH,CONSUMER DISCRETIONARY
Weiss Autobusunternehmung Gesellsch,INDUSTRIALS
Vienna Biocenter Core Facilities Gm,INDUSTRIALS
Obersteirische Wohnstätten-,REAL ESTATE
TPA Regio Steuerberatung GmbH,INDUSTRIALS
Kamml Wolfgang,REAL ESTATE
Lucky-Car Franchise & Beteiligungs,COMMUNICATIONS
Stone Exklusiv Bau GmbH,INDUSTRIALS
NEROM Beteiligungs- und Beratungs G,INDUSTRIALS
Mondi AG,MATERIALS
BIODIESEL VIENNA GMBH,NOT RELEVANT
TREVISION Groß.Bild.Technik GmbH,INDUSTRIALS
PEGA Raiffeisen-Immobilien Leasing,FINANCIALS
HTB Baugesellschaft m.b.H.,INDUSTRIALS
NÖ HYPO Leasing und Raiffeisen-Immo,FINANCIALS
DOROS Raiffeisen-Immobilien-Leasing,FINANCIALS
TUPACK Holding GmbH,MATERIALS
Subgroup EGLO Sales,CONSUMER DISCRETIONARY
Raiffeisen-Leasing Anlagen und KFZ,FINANCIALS
ImWind Erneuerbare Energie GmbH,INDUSTRIALS
K industries - AMMAG GmbH Schüttgut,INDUSTRIALS
Raiffeisen Analytik GmbH,FINANCIALS
AGEtech GmbH,INDUSTRIALS
Austria Metall GmbH,MATERIALS
WoT GmbH & Co KG,COMMUNICATIONS
Group MTB Beteiligungen,CONSUMER DISCRETIONARY
PGA Putz-Granitzer-Anlagenbau Gesel,INDUSTRIALS
Hofer Kommanditgesellschaft,CONSUMER STAPLES
Plansee Group Functions Austria Gmb,MATERIALS
Salinen Austria Aktiengesellschaft,MATERIALS
Goethegasse 1 - UNI 5 LSV GMBH,REAL ESTATE
TCS Umwelttechnik GmbH,INDUSTRIALS
GUARDI Gmbh,INDUSTRIALS
Netural GmbH,COMMUNICATIONS
Buma engineering & Anlagenbau GmbH,INDUSTRIALS
Zeba Industriemontagen und Personal,INDUSTRIALS
Schnabl Helmut Transportgesellschaf,INDUSTRIALS
UBM hotels Management GmbH,REAL ESTATE
Neuschmied Holz GmbH,MATERIALS
Terschl GmbH & CoKG,MATERIALS
Sozialdienste Götzis Gesellschaft m,HEALTH CARE
Werner Gutnik,NOT RELEVANT
Salzburger Aluminium AG,CONSUMER DISCRETIONARY
HOBEX AG,INFORMATION TECHNOLOGY
"valantic Business, Technology&Trans",INFORMATION TECHNOLOGY
MIDLAND RESOURCES PREDSTAVNISTVO,NOT RELEVANT
VAMED Standortentwicklung und,HEALTH CARE
Gazprom Austria GmbH,ENERGY
Subgroup Raiffeisen Leasing Corpora,NOT RELEVANT
JA Leasing GmbH,NOT RELEVANT
Osttiroler Asphalt Hoch-und,NOT RELEVANT
RB Region Amstetten WG.,REAL ESTATE
MARESI FOODBROKER GMBH,NOT RELEVANT
Logwin Air + Ocean Austria GmbH,INDUSTRIALS
EREMA Engineering Recycling maschin,INDUSTRIALS
Group Mag.Stefan Krauter,INDUSTRIALS
Unterberger Automobile GmbH & Co KG,CONSUMER DISCRETIONARY
IFA Invest GmbH,REAL ESTATE
Pöttelsdorfer Putenspezialitäten Gm,CONSUMER STAPLES
KOSTA Leichtstahlbau Gesellschaft m,INDUSTRIALS
SUBGROUP SENECURA,HEALTH CARE
Sappi Gratkorn GmbH,MATERIALS
Feratel Media Technologies AG,INFORMATION TECHNOLOGY
Management Trust Holding,CONSUMER DISCRETIONARY
wtronic electronic pruduction gmbh,CONSUMER DISCRETIONARY
ANDRITZ Fabrics and Rolls GmbH,INDUSTRIALS
CEST Kompetenzzentrum für elektroch,INDUSTRIALS
CHECKDRIVE GmbH,FINANCIALS
Subgroup Hammerer Aluminium,MATERIALS
SUBGROUP Ankerbrot,CONSUMER STAPLES
Alpla Werke Alwin Lehner GmbH & Co,MATERIALS
Gemune Beteiligungsverwaltungs GmbH,FINANCIALS
Raiffeisen WohnBau Zwei GmbH,REAL ESTATE
FZ Development GmbH,INDUSTRIALS
Raumausstattung Wiesinger GmbH,CONSUMER DISCRETIONARY
Geroldinger GmbH,INDUSTRIALS
SCHAUPERL Josef Transport GmbH,INDUSTRIALS
Subgroup Peek & Cloppenburg CEE,CONSUMER DISCRETIONARY
Tourismusverband Wilder Kaiser,CONSUMER DISCRETIONARY
SHARP ELECTRONICS (EUROPE) GMBH,CONSUMER DISCRETIONARY
Subgroup Kika,CONSUMER DISCRETIONARY
Subgroup Aqua Engineering,NOT RELEVANT
Herz Beteiligungs GmbH,INDUSTRIALS
LEDON Lighting GmbH,NOT RELEVANT
Binder Beteiligungs AG,MATERIALS
Vogelbusch Biopharma GmbH,INDUSTRIALS
Donia Investments Ltd.,INDUSTRIALS
Hypo Luftfahrzeuge Leasing GmbH,FINANCIALS
Wagner Markus,NOT RELEVANT
METRO Cash & Carry International Ho,CONSUMER STAPLES
Augusta Rohstoffpark GmbH,INDUSTRIALS
Heidenbauer Metallkonstruktion GmbH,INDUSTRIALS
Römisch-katholische Pfarrkirche zur,NOT RELEVANT
RUPP FOOD Austria GmbH,CONSUMER STAPLES
DomQuartier Salzburg GmbH,CONSUMER DISCRETIONARY
Schmachtl GmbH,INDUSTRIALS
Fior GmbH,CONSUMER DISCRETIONARY
MTH Retail Services (Austria) GmbH,CONSUMER DISCRETIONARY
Tipico Shop Agency Austria,CONSUMER DISCRETIONARY
Ankerbrot GmbH,CONSUMER STAPLES
Geßlbauer GmbH,CONSUMER DISCRETIONARY
Peak Technology GmbH,INDUSTRIALS
biohelp - biologischer Pflanzenschu,CONSUMER STAPLES
CPB Software AG,INFORMATION TECHNOLOGY
Group Saubermacher,INDUSTRIALS
Tyrolean Jet Services GmbH,INDUSTRIALS
AMYKOS RBI Leasing-Immobilien GmbH,FINANCIALS
Diverse Forderungen AGRANA,CONSUMER STAPLES
Subgroup Carbones,INDUSTRIALS
Anton Starkl Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
Nabi GmbH,CONSUMER DISCRETIONARY
SeneCura Pflegeheim Graz-Lend gemei,HEALTH CARE
Geisler & Trimmel Holding GmbH,INDUSTRIALS
Papierholz Austria GmbH,INDUSTRIALS
Egger Holzwerkstoffe GmbH,MATERIALS
Centrex Europe Energy & Gas AG,ENERGY
AGRANA Zucker GmbH,CONSUMER STAPLES
Tomaselli Gabriel BauGmbH,INDUSTRIALS
Group ÖBIB,NOT RELEVANT
Lehner electronics GmbH,INDUSTRIALS
conova communications GmbH,INFORMATION TECHNOLOGY
JVC International (Europe),NOT RELEVANT
Subgroup INTER-FRANKSTAHL,NOT RELEVANT
ABAG AG,MATERIALS
Baumühlner Karl,NOT RELEVANT
MVJ GmbH & Co KG,FINANCIALS
Institut Hartheim gemeinnützigeBetr,HEALTH CARE
FCC Freistadt Abfall Service GmbH,INDUSTRIALS
Group Holzindustrie Pfeifer,MATERIALS
LSG GROUP GMBH,INDUSTRIALS
Palme-Duschabtrennungen Gesellschaf,INDUSTRIALS
Aviation Flight Center GmbH,INDUSTRIALS
"Lebenshilfe Tirol, gemeinnützige Ge",HEALTH CARE
GROUP WERMER,CONSUMER STAPLES
Volksschulgemeinde Königsbrunn,CONSUMER DISCRETIONARY
Drau Wohnbau Gemeinnützige Wohnungs,REAL ESTATE
RISC Software GmbH,INFORMATION TECHNOLOGY
Polst Gesellschaft m.b.H.,INDUSTRIALS
Group Adomo Beteiligungs GmbH,REAL ESTATE
Kontron Austria GmbH,INDUSTRIALS
Group Swietelsky,INDUSTRIALS
ImmoCare Maier GmbH,REAL ESTATE
CT-Automotive GmbH,CONSUMER DISCRETIONARY
Pink Sparrow GmbH,CONSUMER DISCRETIONARY
"""Landforst"" Obersteirische Molkerei",CONSUMER STAPLES
MTH Logistik GmbH,CONSUMER DISCRETIONARY
Mar GMBH,MATERIALS
J & M Handels GmbH,NOT RELEVANT
apb Apparatebau Schweißtechnik GmbH,NOT RELEVANT
Raiffeisen Windpark GmbH,UTILITIES
Besitz- und Vermietungs GmbH,NOT RELEVANT
Arch Aviation B.V.,INDUSTRIALS
EUROPEYARN Austria GmbH,NOT RELEVANT
VRZ Informatik GmbH,NOT RELEVANT
NORICA TIMBER Vertrieb GmbH,MATERIALS
Group Holding Graz,NOT RELEVANT
Liechtenstein Palaisvermietung u. V,FINANCIALS
JE Familien Privatstiftung,NOT RELEVANT
Benteler SGL Composite,NOT RELEVANT
XXXXXXXXX0820,REAL ESTATE
Gesellschaft für ganzheitliche Förd,HEALTH CARE
FFP Finanzservicegesellschaft mbH,FINANCIALS
Styria Marketing Services GmbH & Co,COMMUNICATIONS
Elektrizitätswerk Bad Hofgastein Ge,UTILITIES
MREZA NETWORK DOO DERVENTA,INDUSTRIALS
Globo Handels GmbH,CONSUMER DISCRETIONARY
CANCOM Banking Services GmbH,COMMUNICATIONS
THEOPHIL Holding GmbH,CONSUMER DISCRETIONARY
klaus multiparking gmbh & co kg,INDUSTRIALS
Group ENERGIEALLIANZ,UTILITIES
KNAPP Industry Solutions GmbH,INDUSTRIALS
PGV Dienstleistungs GmbH & Co KG,CONSUMER DISCRETIONARY
Medicur - Holding Gesellschaft m.b.,COMMUNICATIONS
RAITEC GmbH,FINANCIALS
Subgroup DPI Holding,INDUSTRIALS
Leobersdorfer Maschinenfabrik GmbH,INDUSTRIALS
Almdorf Bauträger GmbH,REAL ESTATE
Group ORF,COMMUNICATIONS
METTOP GmbH,INDUSTRIALS
Beiersdorf Gesellschaft m.b.H.,CONSUMER STAPLES
Jung - Holz Export- und Handelsgese,INDUSTRIALS
Brauerei Murau Produktions GmbH,CONSUMER STAPLES
LAT Nitrogen Linz GmbH,MATERIALS
Billa Realitäten GmbH,CONSUMER STAPLES
Kunsttrans Spedition GmbH,INDUSTRIALS
Rail Equipment GmbH,INDUSTRIALS
Dkfm.Dr.Carl-L.Richard,NOT RELEVANT
XL-Kranlogistik GmbH,INDUSTRIALS
Pappas Holding GmbH,CONSUMER DISCRETIONARY
STRABAG Bürohaus-Errichtungs GmbH,REAL ESTATE
EVN Umweltholding und Betriebs-GmbH,INDUSTRIALS
Group Schaller,INDUSTRIALS
Sauter Meß- und Regeltechnik GmbH,INDUSTRIALS
Michael Leeb Trading GmbH,CONSUMER DISCRETIONARY
Plon Abbau- und Aufbereitungs GmbH,MATERIALS
Josef Bodlos Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
ELCOR DOO GRUDE,INDUSTRIALS
OeMAG Abwicklungsstelle für Ökostro,UTILITIES
Lenzing Aktiengesellschaft,MATERIALS
Palfinger GmbH,INDUSTRIALS
Polyusus Lux XV S.à r.l.,HEALTH CARE
Hubmann Kaufhaus GmbH,CONSUMER STAPLES
