name,frequency,place_type,place_category
Turiso,1,populated place,populated place
Ucharaín,1,populated place,populated place
Udala,1,populated place,populated place
Ugarán,1,populated place,populated place
Ugarana,1,populated place,populated place
Ugarte,4,populated place,populated place
Ugarte de Múgica,1,populated place,populated place
Ullívarri de los Olleros,1,populated place,populated place
Ullivarri-Arana,1,populated place,populated place
Ullívarri-Arrazua,1,populated place,populated place
Ullívarri-Gamboa,1,populated place,populated place
Uncella,1,populated place,populated place
Undagoilia,1,populated place,populated place
Undagoitia,1,populated place,populated place
Urabaín,1,populated place,populated place
Urarte,1,populated place,populated place
Urbi,1,populated place,populated place
Urbina,1,populated place,populated place
Urdúliz,1,populated place,populated place
Urgoiti,1,populated place,populated place
Uribarri,4,populated place,populated place
Uribe,1,populated place,populated place
Uribe-Zelay,1,populated place,populated place
Urigoiti,1,populated place,populated place
Uriondo,1,populated place,populated place
Urivarri,1,populated place,populated place
Urizar,1,populated place,populated place
Urízar de Lemóniz,1,populated place,populated place
Urízar de Leoniz,1,populated place,populated place
Urnieta,1,populated place,populated place
Urquizaur,1,populated place,populated place
Urquizu,2,populated place,populated place
Urquizuarán,1,populated place,populated place
Urréjola,2,populated place,populated place
Urrestilla,1,populated place,populated place
Urrucundu,1,populated place,populated place
Urrúnaga,1,populated place,populated place
Urrutia,1,populated place,populated place
Ursuarán,1,populated place,populated place
Urteta,1,populated place,populated place
Usánsolo,1,populated place,populated place
Usparicha,1,populated place,populated place
Ustara,1,populated place,populated place
Usúrbil,1,populated place,populated place
Uzarraga,1,populated place,populated place
Valle de Zuya,1,valley,depression
Valluerca,1,populated place,populated place
Valmaseda,1,populated place,populated place
Valnera,1,populated place,populated place
Vedia,1,populated place,populated place
Vedia-Elejalde,1,populated place,populated place
Verano,1,populated place,populated place
Vergara,1,populated place,populated place
Vicárregui,1,populated place,populated place
Vicuñá,1,populated place,populated place
Vidania,1,populated place,populated place
Vildósola,1,populated place,populated place
Villa Nueva de San Andrés,1,populated place,populated place
Villabaso,1,populated place,populated place
Villabona,1,populated place,populated place
Villabuena de Álava,1,populated place,populated place
Villafranca,1,populated place,populated place
Villafranca de Ordizia,1,populated place,populated place
Villafranca de Oria,1,populated place,populated place
Villafrancia de Oria,1,populated place,populated place
Villafrancia Oria,1,populated place,populated place
Vìllafría,1,populated place,populated place
Villamaderne,1,populated place,populated place
Villanañe,1,populated place,populated place
Villanueva,1,populated place,populated place
Villanueva de Valdegovía,1,populated place,populated place
Villarea de Urrechu,1,populated place,populated place
Villaro,1,populated place,populated place
Villarreal,1,populated place,populated place
Villarreal de Urrechu,1,populated place,populated place
Villodas,1,populated place,populated place
Viñaspre,1,populated place,populated place
Virgen de Gracia y Pandozales,1,populated place,populated place
Virular,1,populated place,populated place
Vista-Alegre,1,populated place,populated place
Vitaño,1,populated place,populated place
Viteri,1,populated place,populated place
Vitoria,1,populated place,populated place
Vitoriano,1,populated place,populated place
Yécora,1,populated place,populated place
Yurre,2,populated place,populated place
Zabalíbar,1,populated place,populated place
Zaballa,1,populated place,populated place
Zabola,1,populated place,populated place
Záitegui,1,populated place,populated place
Zaldívar,1,populated place,populated place
Zalla,1,populated place,populated place
Zaloa,1,populated place,populated place
Zamudia,1,populated place,populated place
Zamudio,1,populated place,populated place
Zamudio-Derio,1,populated place,populated place
Zaramillo,1,populated place,populated place
Zarátamo,1,populated place,populated place
Zárate,1,populated place,populated place
Zarautz,1,populated place,populated place
Zarauz,1,populated place,populated place
Zarikola,1,populated place,populated place
Zarimuz,1,populated place,populated place
Zarra,1,populated place,populated place
Zatizalíbar,1,populated place,populated place
Zollo,1,populated place,populated place
Zorroza,1,populated place,populated place
Zuaza,1,populated place,populated place
Zuazo,3,populated place,populated place
Zuazo de Cuartango,1,populated place,populated place
Zuazo de Gamboa,1,populated place,populated place
Zubero,1,populated place,populated place
Zubialdea,1,populated place,populated place
Zubianu,1,populated place,populated place
Zubiate,1,populated place,populated place
Zubiaur,2,populated place,populated place
Zubieta,1,populated place,populated place
Zubillaga,2,populated place,populated place
Zugastieta,1,populated place,populated place
Zuloagas,1,populated place,populated place
Zumaia,1,populated place,populated place
Zumárraga,1,populated place,populated place
Zumaya,1,populated place,populated place
Zumelzu,1,populated place,populated place
Zurbano,1,populated place,populated place
Zuya,1,populated place,populated place
