name,industry
"SophistIT, s.r.o.",INFORMATION TECHNOLOGY
"REDOX, s.r.o.",INDUSTRIALS
"TEMPUS IMMO, a.s.",REAL ESTATE
"Vazan Peter, Ing.",INDUSTRIALS
MPconnect s.r.o.,CONSUMER STAPLES
"Bezak Rudolf, Ing.",INDUSTRIALS
"HESTA, spol. s r.o.",INDUSTRIALS
"SLOVAKIA REAL - IN, a. s.",CONSUMER DISCRETIONARY
"SBYT, s. r. o.",CONSUMER DISCRETIONARY
"Babcan Juraj, MUDr.",HEALTH CARE
"MK ILLUMINATION, s. r. o.",CONSUMER DISCRETIONARY
Samwon Slovakia s.r.o.,CONSUMER DISCRETIONARY
"AFS, s.r.o.",FINANCIALS
"Siemens Mobility, s. r. o.",INFORMATION TECHNOLOGY
Plulik Ondrej,INDUSTRIALS
Hedin Automotive Nove Zamky,CONSUMER DISCRETIONARY
"Bourbon AP Dolny Kubin, s.r.o.",CONSUMER DISCRETIONARY
Upratovanie PK s. r. o.,INDUSTRIALS
"BIOMASA, zdruzenie pravnickych osob",MATERIALS
GymBeam s.r.o.,CONSUMER DISCRETIONARY
"Cumova Dagmar, Ing.",NOT RELEVANT
Peter Findo - BUSINESS ACTIVITIES,HEALTH CARE
"LUKRA Slovakia, s.r.o.",CONSUMER STAPLES
"Parkett galerie, s.r.o.",NOT RELEVANT
Porsche Immobilien Slovakia,NOT RELEVANT
"Galo Martin, Ing.",INDUSTRIALS
NORDFIN spol. s r.o.,MATERIALS
Kordos Ladislav,NOT RELEVANT
"E - RAN Property, s. r. o.",INDUSTRIALS
Klub Nadeje v likvidacii,NOT RELEVANT
JOPI CS s.r.o.,CONSUMER DISCRETIONARY
AMDR s.r.o.,CONSUMER DISCRETIONARY
"D.A.H., s.r.o. Presov",REAL ESTATE
"GPM Tools, s.r.o.",MATERIALS
"MOD, s.r.o.",INDUSTRIALS
BECEP s.r.o.,NOT RELEVANT
"RENT2B, s.r.o.",REAL ESTATE
"NIROTECH, s.r.o.",INDUSTRIALS
MIRAJ RESORT s.r.o.,CONSUMER DISCRETIONARY
"SK-NIC, a.s.",COMMUNICATIONS
"AGRO - BIO HUBICE specialna vyroba,",CONSUMER STAPLES
Subgroup Royal Invest Consultin,CONSUMER STAPLES
FARMA AGRO-Dubrava s.r.o.,CONSUMER STAPLES
FirstFarms Mast Stupava a.s.,CONSUMER STAPLES
HIGH TATRAS TOWER s.r.o. v konkurze,CONSUMER DISCRETIONARY
MEGGLE Slovakia s. r. o.,CONSUMER STAPLES
"Vano Lubomir, Ing.",INDUSTRIALS
"T.P.D. TRANSPORT, s.r.o.",INDUSTRIALS
"BLACHOTRAPEZ, s.r.o.",INDUSTRIALS
"Torreol, s. r. o.",UTILITIES
LANXESS Central Eastern E.,INDUSTRIALS
"Jesenakova Silvia, Ing.",NOT RELEVANT
Ing. Eduard Kvasnica - EURO MEDIA,CONSUMER DISCRETIONARY
"Stavebna mechanizacia, s.r.o.",INDUSTRIALS
"FRABASTAV, s.r.o.",NOT RELEVANT
BIO OIL Development s.r.o.,ENERGY
Paneuropean educational center,NOT RELEVANT
"MAGMA ZAFIR, s.r.o.",INDUSTRIALS
"MORAVA, s.r.o.",INDUSTRIALS
"Patsch Jan, Ing.",NOT RELEVANT
Rolnicka a obchodna spolocnost,CONSUMER STAPLES
Mgr. Marcela Fecsuova,CONSUMER STAPLES
"HCJ, s.r.o.",INDUSTRIALS
"Sejlan, s.r.o.",CONSUMER STAPLES
HOLZWOOD s.r.o.,INDUSTRIALS
"CTPark Cierny Les, spol. s r.o.",REAL ESTATE
Sasik Marian,INDUSTRIALS
"COOP Jednota Komarno, spotrebne dru",CONSUMER DISCRETIONARY
Lagermax Logistics Slovakia,INDUSTRIALS
"3S DENT, s. r. o.",HEALTH CARE
AB Les s.r.o.,CONSUMER STAPLES
"Knopp Matej, Ing.",INFORMATION TECHNOLOGY
CARTV s.r.o.,CONSUMER DISCRETIONARY
"Sedikova Barbora, JUDr.",HEALTH CARE
ANDRITZ Schuler Slovakia s. r. o.,INDUSTRIALS
MEDICOPHARM s. r. o.,HEALTH CARE
"SZONLAJTNER, spol. s r.o.",INDUSTRIALS
"Slafkovsky Juraj, Ing.",UTILITIES
Silgan Metal Packaging Nove Mesto,MATERIALS
Vyskumny ustav ovocnych a okrasnych,CONSUMER STAPLES
AGRO - MOLD akciova spolocnost,CONSUMER STAPLES
"Tomasova Lubica, Ing.",HEALTH CARE
"TESGAL, s.r.o.",CONSUMER DISCRETIONARY
Nemak Slovakia s.r.o.,CONSUMER DISCRETIONARY
"GMT projekt, spol. s r.o.",INDUSTRIALS
"AUTOCOMODEX TRNAVA, spol. s r.o.",CONSUMER DISCRETIONARY
AVENTURA Lifestyle s.r.o.,CONSUMER DISCRETIONARY
MENSAM s.r.o.,NOT RELEVANT
"Farkas Roman, Ing.",NOT RELEVANT
"Mikulas Viliam, Ing.",NOT RELEVANT
"Lukacin Alfonz, Ing.",NOT RELEVANT
Zeelandia s.r.o.,CONSUMER STAPLES
MK - COM s. r. o.,CONSUMER STAPLES
MAGNIMEX s.r.o.,REAL ESTATE
Nemocnica AGEL Krompachy s.r.o.,NOT RELEVANT
Milos Pagac,CONSUMER STAPLES
CompuGroup Medical Slovensko s.r.o.,NOT RELEVANT
KOPOS - BVD spol. s r.o.,NOT RELEVANT
"Kratochvil Peter, Ing.",NOT RELEVANT
KK KUBANKA spol.s.r.o.,NOT RELEVANT
Klement Jozef,NOT RELEVANT
"Simko Juraj, Ing.",NOT RELEVANT
u.Auto s.r.o.,CONSUMER STAPLES
SOITRON Group SE,INFORMATION TECHNOLOGY
SMART LIFE SYSTEM s.r.o.,FINANCIALS
Group Wormser,INDUSTRIALS
PRESPOR spol. s r.o.,MATERIALS
HYCA s.r.o.,INDUSTRIALS
Tibor Holcik AUTOKLINIKA,CONSUMER DISCRETIONARY
OBECNY PODNIK SLUZIEB DUNAJSKY KLAT,INDUSTRIALS
"OVERNIGHT SK, s.r.o.",CONSUMER DISCRETIONARY
Subgroup HB Reavis Development,REAL ESTATE
"LEGUSEM pt, a.s.",MATERIALS
SIMO JOZEF,NOT RELEVANT
Subgroup Trenesma Limited,REAL ESTATE
"VVZ, a.s.",REAL ESTATE
"Tihany investments, s.r.o.",FINANCIALS
"NADOK, s.r.o.",INDUSTRIALS
Zeleznice Slovenskej republiky,INDUSTRIALS
"Polnonakup TURIEC, a.s.",CONSUMER STAPLES
POLOEKO s.r.o.,CONSUMER STAPLES
"Viasec, s.r.o.",INFORMATION TECHNOLOGY
Kuzder Julius,INDUSTRIALS
Ekosolid Slovakia s.r.o.,INDUSTRIALS
"VIENA INTERNATIONAL, s.r.o.",INDUSTRIALS
"Lekaren HEYDUKOVA, s.r.o.",CONSUMER DISCRETIONARY
"Letiskova spolocnost Zilina, a.s.",INDUSTRIALS
Sisecam Automotive Slovakia s.r.o.,CONSUMER DISCRETIONARY
"BULK TRANSSHIPMENT SLOVAKIA, a. s.",MATERIALS
Porsche Finance Slovakia s. r. o.,CONSUMER DISCRETIONARY
"1. LINA, a.s.",INDUSTRIALS
BSG MONT s.r.o.,NOT RELEVANT
"Amico Drevo, spol. s r.o.",MATERIALS
"CEL SLOVAKIA, s.r.o.",NOT RELEVANT
SCM Logistics s.r.o.,INDUSTRIALS
GROUP MICROSTEP,INDUSTRIALS
RST Les k. s.,NOT RELEVANT
"BIO S.L., a. s. v likvidacii",HEALTH CARE
"ST. NICOLAUS - trade, a.s.",CONSUMER STAPLES
"Hagleitner Hygiene Slovensko, s.r.o",INDUSTRIALS
"TAMAS, s.r.o.",CONSUMER DISCRETIONARY
Hedin Automotive BB,CONSUMER DISCRETIONARY
"PHARMOS, a.s.",HEALTH CARE
"Slovenska produkcna, a.s.",COMMUNICATIONS
"Dzurnak Andrej, MBA",CONSUMER DISCRETIONARY
"ZTS Sabinov, a. s.",INDUSTRIALS
SVB Furcan 685 Kosice,CONSUMER DISCRETIONARY
"Power Engineering, s.r.o.",INDUSTRIALS
"GROTTO, a.s.",REAL ESTATE
"Klein Vaclav, Ing.",REAL ESTATE
"Industria Novum Slovakia, a. s.",INDUSTRIALS
Mercan Cem,CONSUMER DISCRETIONARY
"ROKO gips, s.r.o.",INDUSTRIALS
"RUPPENTHAL, spol. s r.o.",INDUSTRIALS
NOPOL s.r.o.,CONSUMER STAPLES
HORNBACH - Baumarkt SK spol. s r.o.,CONSUMER DISCRETIONARY
roads & work s.r.o.,INDUSTRIALS
"Klimekova Zuzana, Ing.",INDUSTRIALS
"Rostar Ivan, Ing.",INDUSTRIALS
"Youstice SK, a. s.",COMMUNICATIONS
SLK Turcianske Teplice a.s.,HEALTH CARE
DEFTA SLOVAKIA s.r.o.,CONSUMER DISCRETIONARY
Zeppelin SK s.r.o.,INDUSTRIALS
AGROMACAJ a.s.,CONSUMER STAPLES
"Lidl Slovenska republika, s.r.o.",CONSUMER STAPLES
"AGP Slovakia, s.r.o.",CONSUMER STAPLES
"PROCONT, spol. s r.o. Presov",INFORMATION TECHNOLOGY
"BPS Vesele, s. r. o.",NOT RELEVANT
"QUEEN, s.r.o. Neded",NOT RELEVANT
RIHO INVEST s.r.o.,MATERIALS
"AmoNet, a.s.",NOT RELEVANT
ADELL SK s.r.o.,NOT RELEVANT
"POLNOPRODUKT PLUS, a.s.",CONSUMER STAPLES
"SCC Poprad, s.r.o.",REAL ESTATE
IBM International Services Centre s,INFORMATION TECHNOLOGY
"GRES, s.r.o.",NOT RELEVANT
Mgr. Radovan Horecky,NOT RELEVANT
Agrosluzby SKP s.r.o.,CONSUMER STAPLES
"Sugar Martin, Mgr., PhD.",NOT RELEVANT
Bradac s. r. o.,CONSUMER STAPLES
RNS Holding International a.s.,NOT RELEVANT
NsP S. Kukuru Michalovce,HEALTH CARE
"SLOVNAP, a.s. v likvidacii",INFORMATION TECHNOLOGY
Spolocentvo vlastnikov,CONSUMER DISCRETIONARY
"GATE, a.s.",CONSUMER DISCRETIONARY
VVISS spol. s r.o.,CONSUMER STAPLES
"Bohdal Pavel, Ing.",HEALTH CARE
POLNO VTACNIK a.s.,CONSUMER STAPLES
PD Horne Obdokovce,CONSUMER STAPLES
APKT,INDUSTRIALS
Bavaria Real Estate a.s.,CONSUMER DISCRETIONARY
"AGRO Hostovce, s.r.o.",CONSUMER STAPLES
"Rusnak Vladimir, Ing.",INFORMATION TECHNOLOGY
"OFZ, a.s.",MATERIALS
"LPS SR, s.p.",INDUSTRIALS
Raiffeisen Conversational AI Lab,INFORMATION TECHNOLOGY
Novartis Slovakia s.r.o.,HEALTH CARE
SVB a NP,CONSUMER DISCRETIONARY
"ETP Management budov, s.r.o.",CONSUMER DISCRETIONARY
Dometic Slovakia s.r.o.,CONSUMER DISCRETIONARY
"AMM PRESOV, s.r.o.",CONSUMER DISCRETIONARY
Spravis s.r.o.-Uherova 8,CONSUMER DISCRETIONARY
"Effective Intermedia, s. r. o.",INDUSTRIALS
SYGIC A S,INDUSTRIALS
Motor Media CS s.r.o.,COMMUNICATIONS
m:zone s.r.o.,CONSUMER DISCRETIONARY
ITB Future s. r. o.,INDUSTRIALS
AUTOMAX SLOVAKIA S R O,MATERIALS
"TOPOS TOVARNIKY, a.s.",INDUSTRIALS
"LESENIE SK, s.r.o.",INDUSTRIALS
Brantner Fatra s.r.o.,INDUSTRIALS
"ZBER SUROVIN, spol. s r.o.",INDUSTRIALS
"Niersberger Slovakia, s.r.o.",NOT RELEVANT
"UniNet, spol. s r.o.",INFORMATION TECHNOLOGY
Macko Vladimir,NOT RELEVANT
"Tate & Lyle Boleraz, s.r.o.",CONSUMER STAPLES
BEPON Retail SK s. r. o.,CONSUMER DISCRETIONARY
"PM-Investment, s.r.o.",CONSUMER DISCRETIONARY
Sladek Viliam,NOT RELEVANT
Dr.Max 203 s.r.o.,CONSUMER DISCRETIONARY
"KAISAR, s.r.o.",CONSUMER DISCRETIONARY
"AGEMSOFT, a.s.",INFORMATION TECHNOLOGY
"VSE Ekoenergia, s.r.o.",NOT RELEVANT
Gras SK s.r.o.,CONSUMER DISCRETIONARY
"PEGASO, s.r.o.",FINANCIALS
BUSHMAN Slovakia s.r.o.,CONSUMER DISCRETIONARY
"ESIN racing, s.r.o.",CONSUMER DISCRETIONARY
SATEC SK a.s.,CONSUMER DISCRETIONARY
"STAVREX, a.s.",NOT RELEVANT
"Kudrna Patrik, Ing.",NOT RELEVANT
"EUROVIA SK, a.s.",INDUSTRIALS
"AL Agroservis, s.r.o.",INDUSTRIALS
"ISC Public Markets Fund I., s.r.o.",INDUSTRIALS
SHOOOS s. r. o.,CONSUMER DISCRETIONARY
"Across Finance, a.s.",INDUSTRIALS
PENETTA - GROUP s.r.o.,INDUSTRIALS
"MSM EXPORT, s.r.o.",INDUSTRIALS
"AGRIA, s.r.o.",INDUSTRIALS
"POLNOPRODUKT Cierny Balog, druzstvo",CONSUMER STAPLES
"Agrovia, a.s.",CONSUMER STAPLES
TNAD s. r. o.,INDUSTRIALS
Wider s. r. o.,COMMUNICATIONS
"BADUCCI Legal, s.r.o.",INDUSTRIALS
"City Gate, s.r.o.",NOT RELEVANT
"Vyskumny ustav zvaracsky, a.s.",INDUSTRIALS
"ABAmet, s.r.o.",CONSUMER DISCRETIONARY
KOSIT SERVICES s. r. o.,INDUSTRIALS
Bojar s.r.o.,REAL ESTATE
Lewin Opher,INDUSTRIALS
SERGIO s. r. o.,INDUSTRIALS
ALL - TRANS s.r.o.,INDUSTRIALS
ANRAcar a. s.,CONSUMER DISCRETIONARY
"KPMG Slovensko Advisory, k.s.",INDUSTRIALS
MTA SLOVAKIA s.r.o.,CONSUMER DISCRETIONARY
"VOKUS, spol. s r.o.",CONSUMER STAPLES
"EUROVIA - Kamenolomy, s.r.o.",MATERIALS
"EinInvest, s.r.o.",FINANCIALS
"Nylstar Slovakia, a.s., v konkurze",MATERIALS
"AGROWELL, s.r.o.",CONSUMER STAPLES
Zedek Miroslav,NOT RELEVANT
"PR Krajne, s.r.o.",INDUSTRIALS
SPOLOCENSTVO VLASTNIKOV BYTOV V OBY,CONSUMER DISCRETIONARY
"VAP Presov, s.r.o.",INDUSTRIALS
Martincekova Eva,NOT RELEVANT
"Michnac Roman, Mgr.",NOT RELEVANT
Roman Turek LYNX,NOT RELEVANT
JP-AUTO s.r.o.,CONSUMER DISCRETIONARY
"DAMONAX, s.r.o.",NOT RELEVANT
"Vatralova Anna, Ing.",NOT RELEVANT
"Rybansky Patrik, Mgr.",NOT RELEVANT
"ZVT-PRINT, a.s.",INFORMATION TECHNOLOGY
"HANSA - FLEX Hydraulik, s.r.o.",INDUSTRIALS
"HB REM, spol. s r.o. v likvidacii",REAL ESTATE
ISTROCENTRUM s. r. o.,REAL ESTATE
"Majunke Apartments, s. r. o.",REAL ESTATE
"ORTOPROplus, spol. s r.o.",HEALTH CARE
"Sovcik Jozef, Ing.",INFORMATION TECHNOLOGY
"Strycek Peter, Ing.",INDUSTRIALS
"Minarik Marek, M.B.A",INDUSTRIALS
"AUTOSERVIS BEHR & BEHR, spol. s r.o",CONSUMER DISCRETIONARY
LIFT TECH s.r.o.,INDUSTRIALS
MPL Development s.r.o.,REAL ESTATE
SERVIS KORATEX a. s.,INDUSTRIALS
AYC s.r.o.,CONSUMER DISCRETIONARY
REHAU Industries s.r.o.,INDUSTRIALS
Subgroup KOSIT,INDUSTRIALS
"Poradca podnikatela, spol. s r.o.",COMMUNICATIONS
"Royaldom, s.r.o.",INDUSTRIALS
Rolling Stock Lease s. r. o.,INDUSTRIALS
"PD Velka Hradna, a.s.",CONSUMER STAPLES
"BIONT, a.s.",HEALTH CARE
Slomatec s.r.o.,CONSUMER DISCRETIONARY
"Pivka Dusan, Ing.",NOT RELEVANT
"AGORIA PROJEKT, s.r.o.",REAL ESTATE
AT ZEMPLIN spol. s r.o.,CONSUMER STAPLES
Zapadoslovenska vodarenska spolocno,UTILITIES
Fresenius Kabi s.r.o.,NOT RELEVANT
"AUTO CAR - BB, s.r.o.",CONSUMER DISCRETIONARY
"i1, s.r.o.",CONSUMER DISCRETIONARY
"VINARSTVO VINANZA, a.s.",NOT RELEVANT
"Gestamp Nitra, s. r. o.",CONSUMER DISCRETIONARY
FPT Slovakia s.r.o.,UTILITIES
"wesper, a.s.",HEALTH CARE
Nexis Fibers a.s.,MATERIALS
Polnohospodarske druzstvo Dlhona,CONSUMER STAPLES
"RBR Farma, s.r.o.",CONSUMER STAPLES
"DS Garden, s.r.o.",INDUSTRIALS
Dubec Milan,COMMUNICATIONS
Rolnicke druzstvo HRON,CONSUMER STAPLES
"Arca Capital Slovakia, a.s.",INDUSTRIALS
"Snop Automotive Malacky, a. s.",CONSUMER DISCRETIONARY
Pavol Taborsky a spol.,CONSUMER STAPLES
Brantner Nove Zamky s.r.o.,INDUSTRIALS
"Vegh Reicher Timea, Ing.",ENERGY
Eviden Slovakia s.r.o.,INFORMATION TECHNOLOGY
"BeneVitae, s. r. o.",CONSUMER DISCRETIONARY
SAM INDUSTRIES a. s.,INDUSTRIALS
"Kusnir Gustav, Ing.",INDUSTRIALS
"GEMEDIA, s.r.o.",INDUSTRIALS
Zdruzenie sportovych klubov Jasna L,CONSUMER DISCRETIONARY
"DH Landscape Invest, s.r.o.",INDUSTRIALS
"Krivan Sencekova Daniela, Ing.",INDUSTRIALS
"FOOD FARM, s.r.o.",CONSUMER STAPLES
SOLIVARY akciova spolocnost Presov,NOT RELEVANT
"DANICON HOLDING, a.s.",INDUSTRIALS
FN AGEL Kosice-Saca a.s.,HEALTH CARE
PIEROT SK s.r.o.,CONSUMER STAPLES
"MT Pharm, s.r.o.",CONSUMER STAPLES
CYRANO s.r.o.,CONSUMER DISCRETIONARY
"Bata Slovensko, a.s.",CONSUMER DISCRETIONARY
"Witkovska Veronika, Ing.",NOT RELEVANT
"Miklo Jaroslav, Ing.",NOT RELEVANT
Vetanimal Kosice s.r.o.,HEALTH CARE
PROJEKT-MARKET s. r. o.,CONSUMER STAPLES
"Marusin Peter, Ing.",NOT RELEVANT
"iClinic Bratislava Capitals, a. s.",NOT RELEVANT
BRENNTAG SLOVAKIA s.r.o.,MATERIALS
Hydro Extrusion Slovakia a.s.,MATERIALS
SPICYBROWN s. r. o.,CONSUMER DISCRETIONARY
"ZLL - SPORT, s. r. o.",CONSUMER DISCRETIONARY
ALL SERVICES SLOVAKIA s. r. o.,INFORMATION TECHNOLOGY
Obcianske zdruzenie HERECKA VYZVA,NOT RELEVANT
SPOLOCENSTVO VLASTNIKOV BYTOV,CONSUMER DISCRETIONARY
"Nagy Eduard, JUDr.",INDUSTRIALS
"Pekarcikova Jozefina, Ing.",MATERIALS
"mkem, spol. s r.o.",CONSUMER DISCRETIONARY
"NewHouse Consulting, s.r.o.",CONSUMER STAPLES
"LION CAR, s.r.o.",CONSUMER DISCRETIONARY
"EXATA poda, a. s.",CONSUMER STAPLES
"Fresenius Medical Care Slovensko, s",HEALTH CARE
Halenar Marian,HEALTH CARE
"RIGHT POWER PROPERTIES, s. r. o.",CONSUMER DISCRETIONARY
LOGISTEED Slovakia s. r. o.,INDUSTRIALS
Hedin IT Slovakia s. r. o.,CONSUMER DISCRETIONARY
"Stolarstvo u Kunaja, s.r.o.",INDUSTRIALS
"UNsP Milosrdni bratia, spol. s r.o.",HEALTH CARE
PD Okoc-Sokolec,CONSUMER STAPLES
Benzinex Slovakia s.r.o.,CONSUMER DISCRETIONARY
Decathlon SK s. r. o.,CONSUMER DISCRETIONARY
Filip Maslen,CONSUMER STAPLES
P R O B U G A S a. s.,ENERGY
"S-EPI, s. r. o.",COMMUNICATIONS
"STAVIZOL - Pozemne stavby, s. r. o.",INDUSTRIALS
COOP  Jednota,CONSUMER STAPLES
Provit SK s.r.o.,CONSUMER STAPLES
AGRO COMPANY TACHTY,CONSUMER STAPLES
"Brain Industries, s.r.o.",INFORMATION TECHNOLOGY
SMZ-REVIMEX,CONSUMER DISCRETIONARY
STUDIO MODERNA s.r.o.,CONSUMER DISCRETIONARY
Tuhovcak Peter,NOT RELEVANT
"Schomburg Slovensko, s.r.o.",MATERIALS
Minarovic Daniel,NOT RELEVANT
TEVA Pharmaceuticals Slovakia s.r.o,CONSUMER STAPLES
"Stredoslovenska distribucna, a.s.",UTILITIES
"TMG Group, s.r.o.",INFORMATION TECHNOLOGY
"Vocko Vladislav, Ing.",NOT RELEVANT
"GURWAY JOZEF, Mgr.",NOT RELEVANT
"TEPLAREN Povazska Bystrica, s.r.o.",UTILITIES
Muehlbauer Technologies s.r.o.,INDUSTRIALS
HS HSV s.r.o.,INDUSTRIALS
"Didaktik, druzstvo",INDUSTRIALS
"ORL HUMENNE, s.r.o.",HEALTH CARE
VYSTAVISKO a.s.,REAL ESTATE
Garant HB s.r.o.,REAL ESTATE
LA KOLUMBUS spol. s.r.o.,CONSUMER DISCRETIONARY
SMELO DO SVETA!,INDUSTRIALS
"BYTOKOMPLET, s.r.o.",CONSUMER DISCRETIONARY
Hasicsky zbor Priekopa,INDUSTRIALS
ECO PRODUKT s. r. o.,INDUSTRIALS
"Pec Jaroslav, Ing.",HEALTH CARE
MONY spol. s r.o.,CONSUMER STAPLES
"EC PH 02, s. r. o.",CONSUMER STAPLES
ParkDots s.r.o.,INFORMATION TECHNOLOGY
enercorp s.r.o.,UTILITIES
"Sporker Anton, Ing.",INDUSTRIALS
SUBGROUP ZSE,UTILITIES
Vavrovic Martin,CONSUMER DISCRETIONARY
zemplinske brojlery s. r. o.,CONSUMER STAPLES
"MERCATOR DMS, spol. s.r.o.",CONSUMER DISCRETIONARY
"ENVI-GEOS Nitra, s.r.o.",INDUSTRIALS
Vitalo Slovakia RE s. r. o.,MATERIALS
"C.RENT, s.r.o.",HEALTH CARE
MS system s.r.o.,REAL ESTATE
"REDOX SERVICES, s.r.o.",INDUSTRIALS
PENTA INVESTMENTS LIMITED o. z.,FINANCIALS
consult s. r. o.,INFORMATION TECHNOLOGY
"Potocnak Lubos, RNDr.",NOT RELEVANT
"ALOSS, s.r.o.",NOT RELEVANT
"SAMOSKA - Pivonkova, s.r.o.",CONSUMER STAPLES
"AGROK vychod, s. r. o.",CONSUMER STAPLES
"NEXO TRADE, s.r.o.",CONSUMER STAPLES
"HOTEL POD BRANOU, s.r.o.",CONSUMER DISCRETIONARY
Vedecko-technologicky park Zilina,INDUSTRIALS
"OVINI, s.r.o.",CONSUMER STAPLES
Coolsport s.r.o.,CONSUMER DISCRETIONARY
Precision Process Technology Slovak,CONSUMER DISCRETIONARY
Custom K&K Real Estate s.r.o.,CONSUMER STAPLES
"Gazdovstvo Cizatice, a.s.",CONSUMER STAPLES
"TUCAN,cestovna agentura, s.r.o.",CONSUMER DISCRETIONARY
"HRIVIS engineering, s.r.o.",FINANCIALS
Lomtec.com a.s.,INFORMATION TECHNOLOGY
"KORUND desktop, spol. s r.o.",NOT RELEVANT
"EX Projekt, a.s.",REAL ESTATE
Todos Ruzomberok s. r. o.,CONSUMER DISCRETIONARY
"KONTAKT - SK, s.r.o.",INDUSTRIALS
SBD Banska Bystrica,CONSUMER DISCRETIONARY
AGROKONDOR s.r.o.,CONSUMER STAPLES
EURO-STUKONZ a.s.,INDUSTRIALS
"STEFE Rimavska Sobota, s.r.o.",UTILITIES
RD Tura Luka v Myjave,CONSUMER STAPLES
Saneca Pharmaceuticals a. s.,HEALTH CARE
"MERFOR, a. s.",CONSUMER STAPLES
"CNC, a.s.",COMMUNICATIONS
K-Logistics + Transport s.r.o.,INDUSTRIALS
"Machacek Marek, Ing.",INFORMATION TECHNOLOGY
"IMPOL, s.r.o.",CONSUMER STAPLES
"ALEXANDRA HOTEL, s. r. o.",CONSUMER DISCRETIONARY
"UNIKONT SLOVAKIA, spol. s r.o.",INDUSTRIALS
Statisticke a evidencne vydavatelst,CONSUMER DISCRETIONARY
"PPA TRADE, s.r.o.",INDUSTRIALS
INW spol. s r.o.,INFORMATION TECHNOLOGY
HENKEL SLOVENSKO spol. s r.o.,CONSUMER DISCRETIONARY
"OBCHODNA INVESTICNA, s.r.o.",REAL ESTATE
"REMOZA CONSTRUCTIONS, s.r.o.",INDUSTRIALS
RUMENICA,CONSUMER DISCRETIONARY
"STADA PHARMA Slovakia, s. r. o.",HEALTH CARE
NVK-SPOLOCNOST S RUCENYM OBMEDZENIM,NOT RELEVANT
FORSTBETRIEBE SLOVAKIA,MATERIALS
Zoltan Mate MZ - TRANS,NOT RELEVANT
SVB a NP Tulska 5307,REAL ESTATE
SLOVGRAM,NOT RELEVANT
"HOTEL TURIEC, a.s.",REAL ESTATE
"TS MOTORY, spol. s r.o.",INDUSTRIALS
"NICOLAUS LEATHER, s.r.o.",NOT RELEVANT
MODIS GLOBAL s. r. o.,CONSUMER DISCRETIONARY
AGROK Bracovce s.r.o.,CONSUMER STAPLES
RAS Immobilien SK s.r.o.,CONSUMER DISCRETIONARY
"LANDIS SK, s.r.o.",CONSUMER STAPLES
AGRO Salgovce s.r.o.,CONSUMER STAPLES
SE INVEST s.r.o.,CONSUMER STAPLES
GROUP Sandor Erik,CONSUMER STAPLES
"Silverzen, s. r. o.",COMMUNICATIONS
Zelena Horka s. r. o.,REAL ESTATE
"I.V.A., s.r.o.",NOT RELEVANT
VAV Management s.r.o.,INDUSTRIALS
"LC Riso, s.r.o.",REAL ESTATE
AGRO SEKULE s.r.o.,CONSUMER STAPLES
Hajzer Pavel,CONSUMER DISCRETIONARY
Grant Thornton Advisory s.r.o.,INDUSTRIALS
"TELUS INVEST, s. r. o.",CONSUMER DISCRETIONARY
"Duhanova Martina, PharmDr.",CONSUMER STAPLES
"PPA ENERGO, s.r.o.",INDUSTRIALS
GROUP IMET,INDUSTRIALS
"TECHTEAM, s. r. o.",INDUSTRIALS
Blaguss Slovakia s.r.o.,INDUSTRIALS
Klub 500,INDUSTRIALS
RD BUKOVINA,CONSUMER STAPLES
DANUBIUS spol. s r.o.,CONSUMER STAPLES
"SLOVENSKE CUKROVARY, s.r.o.",CONSUMER STAPLES
CSO Nana s. r. o.,INDUSTRIALS
AUTOINVEST-PB s.r.o.,FINANCIALS
NIKARA s.r.o.,COMMUNICATIONS
OCTOPUS INVEST s.r.o.,REAL ESTATE
FUEGO.SK s. r. o.,INDUSTRIALS
REAL-CITY spol. s r.o.,NOT RELEVANT
"Catalpa, s. r. o.",CONSUMER DISCRETIONARY
"DRUKOS, a.s. v konkurze",CONSUMER DISCRETIONARY
"Borik Miloslav, RNDr.",NOT RELEVANT
EASTFIELD Management a. s.,REAL ESTATE
GRAMM spol. s r.o.,HEALTH CARE
"BAUMARKET, s.r.o.",NOT RELEVANT
"URANPRES, spol.s r.o.",INDUSTRIALS
PD VINOHRADY Chonkovce,NOT RELEVANT
Mgr. Istvan Pentek - MERKANTIL,NOT RELEVANT
SIBA ELEKTRO s.r.o.,NOT RELEVANT
"Hornackova Gabriela, Ing.",NOT RELEVANT
"Cahajla Vladimir, Ing.",NOT RELEVANT
Fischer Roman,NOT RELEVANT
"STAVEX Nitra, spol. s r.o.",INDUSTRIALS
SVBaNP Rumancekova,REAL ESTATE
SlovMedica s.r.o.,CONSUMER STAPLES
APHRODITE - Slov. liec. kupele Raj.,CONSUMER DISCRETIONARY
"SLOVARM, a.s.",INDUSTRIALS
"Krisko Peter, JUDr.",NOT RELEVANT
"SVV, a.s.",CONSUMER STAPLES
"EXATA GROUP, a.s.",CONSUMER STAPLES
Zdravie pri praci s.r.o.,HEALTH CARE
"Akzent BigBoard, a.s.",CONSUMER DISCRETIONARY
"AGRO RASLAVICE, s.r.o.",CONSUMER STAPLES
"Hrinovske strojarne, a.s.",INDUSTRIALS
Mobiletouch Slovakia s. r. o.,INDUSTRIALS
"Sikura Vladimir, Ing.",INFORMATION TECHNOLOGY
