name,industry
MARKETING DISTRIBUTION SHPK,CONSUMER STAPLES
GRAND-HOTEL SHPK,CONSUMER DISCRETIONARY
GROUP CCS COMPUTER COPIER SYST,CONSUMER DISCRETIONARY
TEUTA DURRES SHPK,CONSUMER STAPLES
ROZAFAT SHPK,CONSUMER STAPLES
TERNA S.A-DEGA SHQIPERI,INDUSTRIALS
BALKAN SHIPPING SHPK,INDUSTRIALS
GROUP CURRI SHPK,HEALTH CARE
GEMS TRADE SHPK,CONSUMER STAPLES
KST Advertising shpk,INDUSTRIALS
SHYZE SHPK,REAL ESTATE
ASG SHPK,INDUSTRIALS
INTER DISTRIBUTION SERVICES SHPK,CONSUMER DISCRETIONARY
Amadeus Palace shpk,CONSUMER DISCRETIONARY
AGRO BLEND GROUP SHPK,CONSUMER STAPLES
CCS OFFICE SHPK,CONSUMER DISCRETIONARY
MSE SHPK,CONSUMER DISCRETIONARY
3AM SHPK,MATERIALS
GTS SHPK,HEALTH CARE
PLANETI X SHPK,NOT RELEVANT
EFACEC ENGENHARIA E SISTEMAS S.A,INDUSTRIALS
EVEREST I.E SHPK,MATERIALS
PROFARMA SHA,NOT RELEVANT
UNLIMITED CONSTRUCTION SHPK,INDUSTRIALS
MAG UTILITIES SHPK,INDUSTRIALS
FABEN SHPK,INDUSTRIALS
HALILAJ HOLDING GROUP SHA,CONSUMER DISCRETIONARY
OPERATORI SISTEMIT SHPERNDARJES SHA,UTILITIES
ALBDESIGN SHPK,CONSUMER DISCRETIONARY
ALBRAIL SHPK,INDUSTRIALS
ILIA MARINI PF,CONSUMER DISCRETIONARY
S&D INVEST SHA,REAL ESTATE
GOLDEN TRAVEL SHPK,CONSUMER DISCRETIONARY
ALISSA ALBANIA SHPK,INDUSTRIALS
ANAS SHPK,CONSUMER DISCRETIONARY
ALBANIAN DEVELOP GUARANTEE FOUNDAT,FINANCIALS
MON CHERI SHPK,CONSUMER DISCRETIONARY
VOLTON SHPK,UTILITIES
SHKELQIMI 07 SHPK,INDUSTRIALS
GLOBE SHOPS SHPK,CONSUMER DISCRETIONARY
YURA CORPORATION ALBANIA SHPK,CONSUMER DISCRETIONARY
ALBANIA FASHION GROUP,CONSUMER DISCRETIONARY
FONDACIONI  MENAXHIMIN E BUTRINTIT,CONSUMER DISCRETIONARY
WORLD TRAVEL AGENCY SHPK,CONSUMER DISCRETIONARY
ALBPETROL SHA,NOT RELEVANT
ALGRAFIKA SHPK,CONSUMER DISCRETIONARY
ALBESOL SHPK,INDUSTRIALS
LIBERTY TRAVEL SHPK,CONSUMER DISCRETIONARY
A DISTRIBUTION SHPK,CONSUMER DISCRETIONARY
GERI SHPK,CONSUMER STAPLES
CREATIVE BUSSINES SOLUTION,INDUSTRIALS
SUCRALBA SHPK,CONSUMER STAPLES
R.M. SHPK,CONSUMER STAPLES
Group Evita,HEALTH CARE
BREGU SHPK,CONSUMER DISCRETIONARY
EDIPACK SHPK,MATERIALS
AGNA SHA,CONSUMER STAPLES
EASY DRIVE RENTAL CAR ALBANIA SHPK,INDUSTRIALS
FADIL VEIZI PF,CONSUMER STAPLES
BALFIN-BALKAN FINANCE INVESTMENT GR,FINANCIALS
JURREI SHPK,CONSUMER STAPLES
Partia Socialiste e Shqiperise,INDUSTRIALS
DHL INTERNATIONAL ALBANIA SHPK,INDUSTRIALS
SHEGA-TRANS SHA,INDUSTRIALS
HYDROPOWER SHPK,CONSUMER DISCRETIONARY
CAMBRIDGE CLINICAL LABORATORIES SHP,HEALTH CARE
INTERNATIONAL- FOODS SHPK,NOT RELEVANT
MT CONSTRUCTION SHPK,CONSUMER DISCRETIONARY
ENERGY RESOURCES SHPK,MATERIALS
DIAMANT SHPK,INDUSTRIALS
star parking albania,INDUSTRIALS
DE HOLDING SHPK,CONSUMER DISCRETIONARY
BE-IS SHPK,INDUSTRIALS
TEMA LOUNGE SHPK,CONSUMER DISCRETIONARY
ADRIATIC BAY INVESTMENT GROUP SHPK,INDUSTRIALS
SHOQ KONCENSIONARE  PORTI MBM,INDUSTRIALS
ANAIS ANAIS SHPK,CONSUMER DISCRETIONARY
LR HEALTH & BEAUTY SYSTEMS SHPK,CONSUMER DISCRETIONARY
UNIVERS REKLAMA SHPK,COMMUNICATIONS
JOTI SHA 2010,ENERGY
D.D 06 SHPK,CONSUMER STAPLES
CARTHAGO HOLDING SH.A,INDUSTRIALS
TOP CHANNEL SHA,COMMUNICATIONS
ALBANIAN INVESTMENT CONS. SHPK,INDUSTRIALS
MONALB,CONSUMER STAPLES
EURO-BUSINES 2006 SHPK,MATERIALS
BUILDING CONSTRUCTION SHPK,INDUSTRIALS
JULIA-S.A SHPK,CONSUMER STAPLES
GERMAN ALBANIAN LOGISTICS AGENCY,INDUSTRIALS
STATKRAFT RENEWABLES ALBANIA SHPK,UTILITIES
TIRANA INTERNAT SCHOOL PROJECT SHPK,INDUSTRIALS
ADRIATIKA BETON SHPK,INDUSTRIALS
FIT-MEK-OIL SHA,ENERGY
PRESPA INVEST SHPK,REAL ESTATE
AUTO-PASION SHA,CONSUMER DISCRETIONARY
ORTI SHPK,CONSUMER STAPLES
TONA CO SHPK,CONSUMER STAPLES
SUBGROUP - BOLV OIL,ENERGY
VISION CARE DISTRIBUTION SHPK,INDUSTRIALS
ERI SHPK,CONSUMER DISCRETIONARY
DOMUS ESTATE SERVICES SHPK,REAL ESTATE
J-Coils shpk,INDUSTRIALS
FG SHOES SHPK,CONSUMER DISCRETIONARY
Albanian Ferries shpk,INDUSTRIALS
NOV TUBOSCOPE NL B.V DEGE E SHOQËRI,ENERGY
IKONOMI & AM SHPK,CONSUMER STAPLES
N.N SHPK,CONSUMER STAPLES
AUTO MASTER SHA,CONSUMER DISCRETIONARY
UNITED QUARRIES SHPK,MATERIALS
Group Euro market,CONSUMER STAPLES
Group Proton Communication ,COMMUNICATIONS
ACI MOBILE SHPK,UTILITIES
EKSEL SHA,CONSUMER STAPLES
GROUP DELTA SH.A,INDUSTRIALS
TIRANA INTERNATIONAL AIRPORT SHPK,INDUSTRIALS
GROUP MILIS,MATERIALS
ALBA SHOES GROUP SHPK,CONSUMER DISCRETIONARY
DIAMOND CHEESE SHPK,CONSUMER STAPLES
KIKA SHPK,INDUSTRIALS
RDA PETROL-SHA,ENERGY
E.T.M SHA,ENERGY
BAJRAMI N. SHPK,INDUSTRIALS
MEDAUR SHPK,CONSUMER STAPLES
VORA-L-LTD SH.A,CONSUMER STAPLES
GAZMIR KAVAJA PF,CONSUMER STAPLES
S I G I SHPK,CONSUMER DISCRETIONARY
GOLDEN KEY SHPK,REAL ESTATE
T & C shpk,CONSUMER DISCRETIONARY
PARTIA DEMOKRATIKE,INDUSTRIALS
GEN-I TIRANA SHPK,UTILITIES
DHOMA E TREGTISE SHQIPERI-BRITANI,NOT RELEVANT
ALBAFOAM SHPK,CONSUMER DISCRETIONARY
FERRO BETON AND CONSTRUCTION CO SHP,MATERIALS
Partner Leasing & asset management,CONSUMER DISCRETIONARY
LIALB GAZ ENERGY SHA,ENERGY
FC ALBANIA SHPK,CONSUMER DISCRETIONARY
BLE-KLO-AR SHPK,CONSUMER STAPLES
KAST & GAS SHA,ENERGY
INNA GROUP SHPK,CONSUMER STAPLES
INFOSOFT SYSTEMS SHPK,CONSUMER DISCRETIONARY
GROUP PIRRACI,INDUSTRIALS
Group In food ,CONSUMER STAPLES
GO TECH SHPK,CONSUMER DISCRETIONARY
GOLDEN EAGLE SHPK,CONSUMER DISCRETIONARY
BRUNES SHPK,INDUSTRIALS
VERBUND HYDRO POWER AG ALBANIA BRAN,INDUSTRIALS
KILIC AQUACULTURE ALBANIA,CONSUMER STAPLES
DELTA ENGINEERING SHPK,MATERIALS
group max optika shpk,CONSUMER DISCRETIONARY
SHELL UPSTREAM ALBANIA B.V-DEG SHOQ,ENERGY
TOMATO-AL SHPK,CONSUMER STAPLES
IATA ALBANIA,INDUSTRIALS
PUBLICOM SHPK,CONSUMER DISCRETIONARY
AGIA 2004,CONSUMER DISCRETIONARY
RENDON OIL SHA,ENERGY
EUROPRINTY GROUP SHPK,CONSUMER DISCRETIONARY
KALIMERA SHPK,CONSUMER STAPLES
POWER INDUSTRIES SHPK,INDUSTRIALS
Microsoft Corporation,INFORMATION TECHNOLOGY
SANTARA SHPK,MATERIALS
ALBANIAN SHOES COORPORATION 2,CONSUMER DISCRETIONARY
3-D SHPK,MATERIALS
BEVCOM,UTILITIES
YLDON SHPK,CONSUMER STAPLES
KEVIN-GAZ SHA,ENERGY
KID ZONE SHPK,CONSUMER DISCRETIONARY
KERRI SHPK,INDUSTRIALS
DURRES KURUM SHIPPING SHPK,INDUSTRIALS
MILKY  SHPK,CONSUMER STAPLES
ROSSMANN-LALA SHPK,CONSUMER STAPLES
Eurogoma Service shpk,CONSUMER DISCRETIONARY
HENRI 2000 SHPK,INDUSTRIALS
GJOKA KONSTRUKSION SHA,INDUSTRIALS
I.D.K-KONSTRUKSION SHPK,INDUSTRIALS
KLEIDI SHPK,CONSUMER DISCRETIONARY
MACCAFERRI BALKANS SHPK,INDUSTRIALS
LPP ALBANIA SHPK,CONSUMER DISCRETIONARY
IDEART SHPK,COMMUNICATIONS
PLUS COMMUNICATION SHA,COMMUNICATIONS
LARTI SHPK,NOT RELEVANT
DELTA MED SHPK,CONSUMER STAPLES
PETROMANAS ALBANIA GMBH (ALBANIAN B,ENERGY
BLACK DIAMOND HOTEL SHPK,CONSUMER DISCRETIONARY
LK INVEST SHPK,CONSUMER DISCRETIONARY
INTEGRATED ENERGY BV SPV SHPK,INDUSTRIALS
RHG SHPK,CONSUMER DISCRETIONARY
DON-UCD SHPK,UTILITIES
FM Supreme sh.p.k,NOT RELEVANT
HEKURUDHA SHQIPTARE SHA,INDUSTRIALS
AIR BP ALBANIA SHA,ENERGY
MEND OIL SHPK,CONSUMER DISCRETIONARY
ELISA-S.A. SHPK,CONSUMER STAPLES
EURO-BETON 2005 SHPK,MATERIALS
EKMA ALBANIA SHPK,REAL ESTATE
NEXT ALBANIA SHPK,CONSUMER DISCRETIONARY
FINMAN SHPK,INDUSTRIALS
joena 2 Shpk,CONSUMER DISCRETIONARY
B.I.A.P. SHPK,MATERIALS
INTER MEDIA GROUP SHPK,COMMUNICATIONS
BALFIN REAL ESTATE SHPK,REAL ESTATE
GROUP PROGONATI,CONSUMER STAPLES
MBM SHPK,INDUSTRIALS
ELMAZAJ KONSTRUKSION SHPK,INDUSTRIALS
SHKODRA-BETON SHPK,MATERIALS
FLORYHEN-E,CONSUMER STAPLES
SAVE THE CHILDREN,CONSUMER DISCRETIONARY
MEDIA VIZION SH.A,COMMUNICATIONS
FINMAN HOSPITALITY SHPK,CONSUMER DISCRETIONARY
R T S SHPK,UTILITIES
PORSCHE ALBANIA SHPK,CONSUMER DISCRETIONARY
KTHELLA SHPK,INDUSTRIALS
PAN ADRIATIC INVESTMENT SHPK,CONSUMER STAPLES
CHICKEN FARM SHA,CONSUMER STAPLES
SKY HOTEL'S SHPK,CONSUMER DISCRETIONARY
OPTI STORE SHPK,CONSUMER DISCRETIONARY
Group Bami ,INDUSTRIALS
DEKOLL SHPK,MATERIALS
UJESJELLES KANALIZIME TIRANE SHA,UTILITIES
ILLYRIA CONSTRUCTION SHPK,INDUSTRIALS
DITA 2000 SHPK,INDUSTRIALS
BRI HOTEL SHPK,CONSUMER DISCRETIONARY
2F GRUP,CONSUMER DISCRETIONARY
KOMBINATI I MISHIT SHPK,CONSUMER STAPLES
PERPUNIM MERMER GRANIT SHPK,MATERIALS
DAHLEM ALBANIA DEGE E SHOQERIS HUAJ,INDUSTRIALS
MEDCARGO INTER FORWARDING & LOGIST,INDUSTRIALS
DRAGUSHA GOLD SHPK,CONSUMER DISCRETIONARY
PERLA SHPK,NOT RELEVANT
KOAN SHPK,CONSUMER DISCRETIONARY
EUROPROGRES SH A,CONSUMER DISCRETIONARY
BECHTEL LIMITED-DEGE E SHOQ HUAJ,NOT RELEVANT
TETE ALBANIA TUNNEL MINING SHA,MATERIALS
RT SHPK,INDUSTRIALS
SUN PETROLEUM ALBANIAN TRADING SHA,ENERGY
ENERGY PARTNERS AL SHPK,UTILITIES
MY DOLLARSTORE ALBANIA SHPK,CONSUMER STAPLES
VEGA SOLAR SHPK,INDUSTRIALS
FERRA & CO SHPK,CONSUMER STAPLES
ERBIRON SHPK,REAL ESTATE
VLLAHEN MINING SHPK,MATERIALS
PROPAN GAS SHA,CONSUMER DISCRETIONARY
H4 CHROM SHPK,MATERIALS
GROUP UNIVERS PROMOTIONS,COMMUNICATIONS
ANTA-EN 2015 SHPK,UTILITIES
SALUS TIRANA SHA,HEALTH CARE
POLYMEREN RECYCLING,MATERIALS
ARLO TRAVEL-BLU TOUR OPERATOR SHPK,CONSUMER DISCRETIONARY
Group Balfin,CONSUMER DISCRETIONARY
EUROMED SHPK,CONSUMER STAPLES
ALVOGEN-ZYRE PERFAQESIMI TIRANE,NOT RELEVANT
PULA.COMERC SHPK,CONSUMER STAPLES
FOND.ILLYRICUM MOVEMENT,INDUSTRIALS
HYUNDAI AUTO ALBANIA SHPK,CONSUMER DISCRETIONARY
AFRICA INVEST SH.A,INDUSTRIALS
GJIRAFA SHQIPERI SHPK,CONSUMER DISCRETIONARY
GARDEN LINE SHPK,INDUSTRIALS
EKO A2 SHA,ENERGY
EVEREST OIL SHA,ENERGY
MATI HYDROPOWER SHPK,INDUSTRIALS
COMPANY RIVIERA 2008 SHPK,INDUSTRIALS
SAVATOURS SHPK,CONSUMER DISCRETIONARY
A.M.G,CONSUMER STAPLES
ALB-KLIMA SHPK,CONSUMER DISCRETIONARY
SUBGROUP EDIL AL,INDUSTRIALS
APM SHPK,INDUSTRIALS
SAUBERMACHER SHPK,CONSUMER STAPLES
FRESH CHICKEN ALBANIA 2019 SHPK,CONSUMER STAPLES
INTER TRADE DISTRIBUTION SHPK,CONSUMER STAPLES
MEGAPHARMA SHPK,HEALTH CARE
2A2F- L OIL,NOT RELEVANT
AVEL SHPK,CONSUMER DISCRETIONARY
RINIA 04 SHPK,INDUSTRIALS
ELEKTRO-SERVIS SHPK,CONSUMER DISCRETIONARY
ALFA SHA,CONSUMER STAPLES
EVEREST SHPK,INDUSTRIALS
DANSKE COMMODITIES ALBANIA SHPK,UTILITIES
KOKA SHPK,MATERIALS
K.I.D-ALB SHPK,NOT RELEVANT
ENERGY FINANCING TEAM TIRANA SHPK,UTILITIES
FU FARMA,HEALTH CARE
AMADEUS GROUP,INDUSTRIALS
EQUOS RESORT SHPK,CONSUMER DISCRETIONARY
REFRESH DIST. RRASHKETA SHPK,CONSUMER STAPLES
ILDA GJEKAJ PF,CONSUMER DISCRETIONARY
TIRANA INTERNATIONAL DEVELOPMENT,INDUSTRIALS
WIND-CO SHPK,INDUSTRIALS
AEOT SHA,MATERIALS
EMS ALBANIAN PORT OPERATOR SHPK,INDUSTRIALS
FATJON SHPK,INDUSTRIALS
UJI I FTOHTE TEPELENE SHPK,CONSUMER STAPLES
ALBDESIGN PSP SHPK,INDUSTRIALS
ALFAGAS TRADE SHPK,CONSUMER DISCRETIONARY
ALB-BUILDING SHPK,INDUSTRIALS
TIRANA EURO HOTEL SHPK,CONSUMER DISCRETIONARY
RBAL FOR ALBCHROME,MATERIALS
TONA-ALB SHPK,CONSUMER STAPLES
ATOM SHPK,INFORMATION TECHNOLOGY
ARBEN,INDUSTRIALS
ABDURAMANI SHPK,CONSUMER STAPLES
Group Valentini,ENERGY
METEORIT SHPK D.O.O DEGE,NOT RELEVANT
BEN IMPEX & CO SHPK,INDUSTRIALS
METRO SHA,CONSUMER DISCRETIONARY
subgroup Balfin corporate,CONSUMER DISCRETIONARY
SUBGROUP FERRO BETON,MATERIALS
XHOI-TIRANA SHPK,MATERIALS
MED SERVICES SHPK,INDUSTRIALS
GLOBAL-GAZ SHA,ENERGY
