name,industry
RETEZARNA CESKA TREBOVA S R O,NOT RELEVANT
STAVINVEST GROUP A.S.,FINANCIALS
NOVY VEK S R O,CONSUMER STAPLES
SOME JINDRICHUV HRADEC S R O,INDUSTRIALS
PANACEK DUSAN - INTER PAN,MATERIALS
ZEMEDELSKO OBCHODNI DRUZSTVO ZICHLI,CONSUMER STAPLES
SUBGROUP NATE CONSOLIDATED,INDUSTRIALS
SERVISNÍ POJISTOVNA A.S. V LIKVIDAC,NOT RELEVANT
U ZLATEHO KAPRA A S,REAL ESTATE
SUBGROUP KUHN CONSOLIDATED,INDUSTRIALS
Spolecenstvi vlastniku 93 c.p.,REAL ESTATE
MAHLE BEHR FRANCE ROUFFACH,CONSUMER DISCRETIONARY
FCC BEC S R O,INDUSTRIALS
Barcana s.r.o.,INDUSTRIALS
HMWG S R O,CONSUMER DISCRETIONARY
"BIDLI auto, s.r.o.",CONSUMER DISCRETIONARY
SEPOS SPOL S R O,CONSUMER DISCRETIONARY
CUBE MIDCO A S,INDUSTRIALS
SVJ Komenskeho namesti 1043-4,REAL ESTATE
"Authentica, s.r.o.",COMMUNICATIONS
"BD Rucilova 10, Olomouc",REAL ESTATE
ANEXIA S R O,INDUSTRIALS
SV Palackeho cp. 400 Svatava,REAL ESTATE
Group ERDING,INDUSTRIALS
STL EXPRESS S R O,INDUSTRIALS
ATELIER PROMIKA S R O,INDUSTRIALS
ARRIVA TEPLICE S R O,NOT RELEVANT
SV Ruprechticka 157 a 158,REAL ESTATE
SUBGROUP HOREJSEK AUTOLEASING LITOM,CONSUMER DISCRETIONARY
SV pro dum c.p. 2379 v Pisku,REAL ESTATE
"SERW, SPOL. S R.O.",REAL ESTATE
SV Kosmonautu 517 Karvina-Raj,REAL ESTATE
"SV Proskovicka 658, 659",REAL ESTATE
BD Werichova 981,REAL ESTATE
"SV nam. SNP 425,429",REAL ESTATE
MERO CR A S,ENERGY
RP DENT s.r.o.,HEALTH CARE
PREMIER WINES SPIRITS S R O,CONSUMER STAPLES
INTERCOLOR AKCIOVA SPOLECNOST,CONSUMER DISCRETIONARY
"AMBIENT Energy, a.s.",UTILITIES
Joy department s.r.o.,CONSUMER DISCRETIONARY
LIGLASS A S,INDUSTRIALS
HOTEL NA VYSOCINE JEHLA S R O,CONSUMER DISCRETIONARY
FRELICH MARTIN,NOT RELEVANT
REGA PREROV A S,INDUSTRIALS
MARLENKA DISTRIBUCE S.R.O.,CONSUMER STAPLES
TOS VARNSDORF A S,NOT RELEVANT
CANKOVA LENKA,NOT RELEVANT
AMPARA S R O,MATERIALS
Group Adamec Ladislav,CONSUMER DISCRETIONARY
AR AUTO S.R.O.,CONSUMER DISCRETIONARY
SUBGROUP BAUER TECHNICS CONSOLIDATE,INDUSTRIALS
SOLODOOR a.s.,INDUSTRIALS
FRESO COMP S R O,INDUSTRIALS
Group FSD,CONSUMER DISCRETIONARY
JOSEF HÁJEK - AUTOOPRAVNA - NÁKUP A,NOT RELEVANT
MEDIPO AGRAS JIHLAVA S.R.O.,NOT RELEVANT
GELATIAMO EIS CAFE S R O,CONSUMER STAPLES
QUEHENBERGER TRANSPORT LOGISTICS CZ,INDUSTRIALS
FIDES GROUP A S,INDUSTRIALS
MICHAL KARBAN,CONSUMER DISCRETIONARY
JAROSLAV BURES,CONSUMER STAPLES
"SV Bernolakova 1164/1, Praha 4",REAL ESTATE
Group Pivoda Frantisek,MATERIALS
MIVOKOR S R O,INDUSTRIALS
BESKYDSKA GOLFOVA A S,CONSUMER DISCRETIONARY
GROUP SMIDBERSKY ROMAN,INDUSTRIALS
SVJ Kpt. Jarose 1348-1350,REAL ESTATE
TRINECKE ZELEZARNY A S,MATERIALS
AHC Centrum nasledne pece Podb,HEALTH CARE
FLAJE S R O,CONSUMER DISCRETIONARY
O V P SPOL S R O,CONSUMER STAPLES
Group MTX CZ,INDUSTRIALS
PRVNI CHODSKA S R O,MATERIALS
BOS LIGHTING s.r.o.,INDUSTRIALS
SUBGROUP VYMYSLICKY VYTAHY CONSOLID,INDUSTRIALS
BD PORUBA 1625,REAL ESTATE
"MEDIN, a.s.",HEALTH CARE
"SPS engineering, s.r.o.",INDUSTRIALS
IPH SERVIS MORAVA S R O,INDUSTRIALS
Group NATLAND,FINANCIALS
BITO skladovaci technika CZ,INDUSTRIALS
Photon Energy Operations CZ s.,INDUSTRIALS
FLIDR METAL S R O,CONSUMER DISCRETIONARY
"SV Cajkovskeho 2020, Karvina",REAL ESTATE
BARENTZ spol. s r.o.,MATERIALS
Group Samohyl Ladislav,CONSUMER DISCRETIONARY
AREAL MLYNSKA S R O,REAL ESTATE
ELKO VELKOOBCHOD NAPOJU S R O,CONSUMER STAPLES
VLTAVA LABE MEDIA A S,COMMUNICATIONS
SVJ Zborovska 4501,REAL ESTATE
"SVJ Jesenicka 25, Krnov",REAL ESTATE
BD Peckova 251,REAL ESTATE
SVJ Vaclavska 4045-4047,REAL ESTATE
MOUNTFIELD A S,CONSUMER DISCRETIONARY
"SV pro dum c.p. 668, Fulnek",REAL ESTATE
"SVJ c.p. 547-549, Tepla",REAL ESTATE
JSI DELTA S R O,INDUSTRIALS
POSMAYSPOL S R O,INDUSTRIALS
TRANSCENTRUM AUTOMOTIVE LOGISTICS A,INDUSTRIALS
REZBOVA LIBUSE,NOT RELEVANT
JEANS CLUB INTERNATIONAL BOHEMIA,CONSUMER DISCRETIONARY
KADLEC ZDENEK,NOT RELEVANT
Group PSJ,INDUSTRIALS
SUBGROUP ROAD TO INTEREST CONSOLIDA,UTILITIES
WAGNER JAN,NOT RELEVANT
"OK Rehabilitace, s.r.o.",HEALTH CARE
"ZVVZ ENGINEERING, A.S.",INDUSTRIALS
DIPARLUX CZ SK S R O,CONSUMER STAPLES
ALN SPOL S R O,CONSUMER STAPLES
CVP GALVANIKA S R O,CONSUMER DISCRETIONARY
ELIGO A S,CONSUMER STAPLES
Group Jiranek Otakar,CONSUMER STAPLES
AG FOODS Group a.s.,CONSUMER STAPLES
KERNOVA VERA,NOT RELEVANT
TOMEV LEON,NOT RELEVANT
ANA AQUALINE S R O,MATERIALS
ZEMEDELSKA PUDA A S,CONSUMER STAPLES
SVJ Riegrova 1775/39,REAL ESTATE
PRABOS PLUS A S,CONSUMER DISCRETIONARY
JIZERA INVEST S R O,REAL ESTATE
SV Gurtjevova 25,REAL ESTATE
VK Holding a.s.,COMMUNICATIONS
LPZ KOVO S R O,INDUSTRIALS
"SPP Infrastructure, a. s.",UTILITIES
"SVJ Plzenska 159, ML",REAL ESTATE
FORUM KARLIN A S,COMMUNICATIONS
"BAOLONG CZECH, A.S.",CONSUMER STAPLES
STORCK CESKA REPUBLIKA S R O,CONSUMER STAPLES
Subgroup Hardwood VetCare,HEALTH CARE
SUBGROUP KOSUT CAPITAL HOLDING CONS,COMMUNICATIONS
SUBGROUP BAK STAVEBNI SPOLECNOST CO,INDUSTRIALS
EUROFARMS JIHLAVA S R O,CONSUMER STAPLES
"Futura Investment, a.s.",REAL ESTATE
"SV Lukavice 100, Zabreh",REAL ESTATE
SENECURA HOLDING S.R.O. V LIKVIDACI,HEALTH CARE
DT-holding a.s.,CONSUMER STAPLES
"HESTI, spol. s r. o.",CONSUMER DISCRETIONARY
METRO COMPANY S R O,CONSUMER DISCRETIONARY
"SV domu c.p. 1073, Koprivnice",REAL ESTATE
SV 1547-1548 v Roznove p. R.,REAL ESTATE
RADKA PARDUBICE A S,MATERIALS
EPREMO A S,NOT RELEVANT
SUNRAY INVESTMENTS CZECHIA S R O,CONSUMER STAPLES
POD KOTAREM S R O,REAL ESTATE
SENIOR PROPERTIES LIBEREC S R O,HEALTH CARE
REGINA A S,INDUSTRIALS
SUBGROUP NOHEL GARDEN CONSOLIDATED,CONSUMER DISCRETIONARY
FASTVAT S R O,INDUSTRIALS
CREDE EXPERTO PRAHA SPOL. S R.O.,INFORMATION TECHNOLOGY
"SVJ v dome 221,222, Prachovice",REAL ESTATE
SV Zlata Hora 1363-1365,REAL ESTATE
Subgroup Enery,UTILITIES
ZZN POLABI A S,CONSUMER STAPLES
SURI INSURANCE GROUP A.S.,FINANCIALS
BEXIM PALETTEN s.r.o,INDUSTRIALS
TELLY HOLDING A S,COMMUNICATIONS
"Kappa Estates, s.r.o.",REAL ESTATE
PEBAL S R O,MATERIALS
STEJSKAL PAVEL,NOT RELEVANT
TECHNICKA SPRAVA KOMUNIKACI HM,NOT RELEVANT
UNITED VYSOKÁ SKOLA S.R.O.,NOT RELEVANT
J M R SPOL S R O,INDUSTRIALS
GCE S R O,NOT RELEVANT
DARAMIS RESIDENTIAL S R O,REAL ESTATE
AGRO JEVISOVICE A S,NOT RELEVANT
ZELENY MILAN,NOT RELEVANT
MALINA PAVEL,NOT RELEVANT
SOLLAND S.R.O.,CONSUMER DISCRETIONARY
EKO NEW S R O,MATERIALS
IC WEST S R O,CONSUMER DISCRETIONARY
PFAHNL TRANSPORTE SPOL S R O V LIKV,NOT RELEVANT
WITTE NEJDEK SPOL S R O,INDUSTRIALS
Martin Smrcek,NOT RELEVANT
RULC S R O,NOT RELEVANT
ESPACE RETAIL S R O,CONSUMER DISCRETIONARY
ROBERT BOSCH SPOL S R O,CONSUMER DISCRETIONARY
SVJ G. Svobody 1713 a 1714 Jirkov,REAL ESTATE
ALUTECH SYSTEMS S R O,INDUSTRIALS
BD V Mezihori 1229,REAL ESTATE
BEVEL S R O,INDUSTRIALS
"SVJ Ukrajinska 35, Brno",REAL ESTATE
SVJ Precechtelova 2392-2397,REAL ESTATE
ACCACE HOLDING A S,INDUSTRIALS
CEDAREX LIMITED,REAL ESTATE
SUBGROUP J TREAL ESTATE CONSOLIDATE,CONSUMER STAPLES
BD Radlas 16,REAL ESTATE
BD Francouzska 905,REAL ESTATE
THALOR Group a.s.,INDUSTRIALS
Kelvion s.r.o.,INDUSTRIALS
SVJ pro dum c.p.310 v Holysov,REAL ESTATE
"SALUTEM REAL, A.S.",REAL ESTATE
"VIVERE REAL ESTATE, a.s.",INDUSTRIALS
NUHLICKOVA TATANA,NOT RELEVANT
"SVJ c.p. 82, Cepi",REAL ESTATE
ZEMOS ORLICKE PODHURI A S,CONSUMER STAPLES
IPB INVEST A S,NOT RELEVANT
EURO FRIGO PRAHA SPOL. S R.O.,NOT RELEVANT
OVERKILL FD S.R.O.,INFORMATION TECHNOLOGY
CQK HOLDING a.s.,INDUSTRIALS
"MARKIZA - SLOVAKIA, spol. s r.o.",COMMUNICATIONS
Schaltag CZ s.r.o.,INDUSTRIALS
LYNX SFT S R O,INFORMATION TECHNOLOGY
"SVJ Veltrubska 1348-1349,Kolin",REAL ESTATE
VS Assets s.r.o.,REAL ESTATE
"Navlacil servis, s.r.o.",INDUSTRIALS
AARSLEFF CZ s.r.o.,INDUSTRIALS
PETRATRANS s. r. o.,INDUSTRIALS
TK FORS CZ A S,INDUSTRIALS
"VKV BRECLAV, spol. s r.o.",INDUSTRIALS
G TEAM TURBOMACHINERY S R O,INDUSTRIALS
KODECAR HK SPOL S R O,CONSUMER DISCRETIONARY
SVJ Jecna 34,REAL ESTATE
ZELEZNICNÍ DODAVATELSKÁ S.R.O.,INDUSTRIALS
STAVCOM HP A S,CONSUMER DISCRETIONARY
BD Okrouhla 19,REAL ESTATE
DAJBYCH PLUS S R O,CONSUMER DISCRETIONARY
"SVJ Plzenska 313-314, Touzim",REAL ESTATE
ZAKO TURCIN SPOL S R O,INDUSTRIALS
BURES PAVEL,NOT RELEVANT
EKOSTAVBY LOUNY S R O,NOT RELEVANT
SPEKTRUM CZ A.S.,CONSUMER STAPLES
FRATELLI FRANCHI S R O,NOT RELEVANT
EMEA S R O,NOT RELEVANT
Mall Group a.s.,CONSUMER DISCRETIONARY
GASNET S R O,UTILITIES
"Honeywell, spol. s r.o.",INFORMATION TECHNOLOGY
ESSPE S R O,INDUSTRIALS
PHOTON ENERGY A.S.,UTILITIES
REDITELSTVÍ SILNIC A DÁLNIC S. P.,NOT RELEVANT
OVERKILL CASTLE S R O,INFORMATION TECHNOLOGY
U novych domu 533 s.r.o.,REAL ESTATE
KLIKA BP A S,INDUSTRIALS
KLEMENT HOLDING A S,INDUSTRIALS
STECOMTRA,MATERIALS
OK 2025 S.R.O.,CONSUMER DISCRETIONARY
AUTOCENTRUM HM S R O,CONSUMER DISCRETIONARY
VYSLJAR A S,REAL ESTATE
NTT CZECH REPUBLIC S R O,INFORMATION TECHNOLOGY
Pelikan Hardcopy CZ s.r.o.,NOT RELEVANT
FAKULTNI NEMOCNICE BULOVKA,HEALTH CARE
NTC s.r.o.,CONSUMER DISCRETIONARY
Nemocnice Vrsovice a.s.,HEALTH CARE
Technicka sprava mesta zatec,INDUSTRIALS
MPC SYSTEM SPOLECNOST S R O,INDUSTRIALS
"Bernhardt Fashion CZ, s.r.o.",CONSUMER DISCRETIONARY
ZB Group s.r.o.,FINANCIALS
PLASTOIL EUROPE A S,INDUSTRIALS
BENIT S. R. O. V LIKVIDACI,FINANCIALS
SCHOTT TERMOFROST S.R.O.,CONSUMER DISCRETIONARY
SV Utvina c.p. 164 - 165,REAL ESTATE
AL TRAX S R O,UTILITIES
"SV Plzenska 1484,1485 Sokolov",REAL ESTATE
BOTTLING PRINTING S R O,INDUSTRIALS
SUBGROUP EXPANDIA DIGITAL CONSOLIDA,INFORMATION TECHNOLOGY
BD Gerasimovova 8,REAL ESTATE
BD Sokolovska 1176,REAL ESTATE
BD Olomoucka 8,REAL ESTATE
"SV domu Vdovska 685/26,Ostrava",REAL ESTATE
KOVOS DRUZSTVO TEPLICE,INDUSTRIALS
BD Barrandov,REAL ESTATE
CMN RE I A S,REAL ESTATE
BD Miksovskeho 972,REAL ESTATE
TENACTA ADVOKATNI KANCELAR S R O,INDUSTRIALS
MRAZIRNY EUROFROST S R O,INDUSTRIALS
SVJ Cimelice 243,REAL ESTATE
"SVJ Kollarova 1127-1129,Ostrov",REAL ESTATE
MAGAZZINO BOHEMIA S R O,INDUSTRIALS
"SV domu c.p.122,126 Hukovice",REAL ESTATE
CLARKE DANIEL CHRISTOPHER,NOT RELEVANT
TYMPHANY ACOUSTIC TECHNOLOGY EUROPE,CONSUMER DISCRETIONARY
MEDICA CZ A S,HEALTH CARE
HardWood 308WIN s.r.o.,HEALTH CARE
BD Maluchy 91,REAL ESTATE
SV POHODA c.p. 303-305,REAL ESTATE
BD Lekarska 268-272,REAL ESTATE
SV Na Kopci 2138 Karvina,REAL ESTATE
LEOM s.r.o.,REAL ESTATE
SVJ Vrchlickeho 479,REAL ESTATE
"SV Krizkovskeho 712/68, Ostrava",REAL ESTATE
BD Lumirova 523/28,REAL ESTATE
"TRESTLES SHOP, S.R.O.",INDUSTRIALS
" TEXIMP, spol. s r.o.",INDUSTRIALS
ZDENEK LOHNISKY,INDUSTRIALS
UNIPAY S.R.O. V LIKVIDACI,INFORMATION TECHNOLOGY
PEKOSA CHODOV S R O,CONSUMER STAPLES
OZAP A S,MATERIALS
TEKOO SPOL S R O,CONSUMER STAPLES
ITALIAN RESIDENCE S.R.O. V LIKVIDAC,NOT RELEVANT
EXMONT ENERGO A S,NOT RELEVANT
WEGO INTERNATIONAL S R O V LIKVIDAC,CONSUMER DISCRETIONARY
"COLOR EXPERT STORCH CZ, S.R.O.",INDUSTRIALS
MOSAICO PROJEKT S.R.O. V LIKVIDACI,CONSUMER DISCRETIONARY
Group Stratego Private Equity,INDUSTRIALS
SINDELAR LUBOMIR,NOT RELEVANT
WORLD INVEST - Stavby a doprava ,INDUSTRIALS
KRISTIAN SPOL S R O,NOT RELEVANT
SV J.Opletala 1 a 3,REAL ESTATE
NOVAK JOSEF,NOT RELEVANT
SD OBCHODNI SPOLECNOST S.R.O.,NOT RELEVANT
Druzstvo majitelu bytu,REAL ESTATE
SVJ Hliniky 512,REAL ESTATE
S.T.I. CZ S. R. O.,INDUSTRIALS
AGNIT PRAGUE A S,HEALTH CARE
HAVELKA STANISLAV,NOT RELEVANT
SV Udolni 1272,REAL ESTATE
Wo & Wo stinici technika s.r.o,INDUSTRIALS
"SVJ Telickova 1,2, Prerov",REAL ESTATE
"EMOS, S.R.O.",INDUSTRIALS
SVJ Na Sidlisti 711,REAL ESTATE
"SV pro dum 373, Zelezna Ruda",REAL ESTATE
HARPEN SON S R O,CONSUMER DISCRETIONARY
SVJ Ukrajinska 1477,REAL ESTATE
BD Vysoky Ujezd 1,REAL ESTATE
FINSTAR S R O,MATERIALS
CLEVENERGY A S,UTILITIES
SV 910 v Roznove p.R.,REAL ESTATE
DELMART S R O,CONSUMER STAPLES
SMRCEK ANTONIN,NOT RELEVANT
ALLRISK A S,FINANCIALS
Group Joch Miroslav,INDUSTRIALS
"SVJ 1.maje 167, Hradek",REAL ESTATE
MORAVAN Mlecna farma a.s.,CONSUMER STAPLES
INVENTI DEVELOPMENT S R O,INFORMATION TECHNOLOGY
LANDEKO LP A S,REAL ESTATE
"SV Sidliste 322,Mor. Krumlov",REAL ESTATE
KiK textil a Non-Food spol. s r.o.,CONSUMER DISCRETIONARY
"SVJ Majovka 737, Cheb",REAL ESTATE
AML SERVICES S R O,INDUSTRIALS
PROMET PREFIX s.r.o.,INDUSTRIALS
SV Mrkvickova 1370-1377,REAL ESTATE
"PROTECTON SERVICE, S.R.O.",INDUSTRIALS
BD Vancura,REAL ESTATE
SOMA SPOL S R O,MATERIALS
"SVJ Urxova 297, HK",REAL ESTATE
LOXONE S R O,INFORMATION TECHNOLOGY
GANDAN INVEST S R O,REAL ESTATE
CHLADEK TINTERA A S,INDUSTRIALS
LAND OF DRONES S R O,CONSUMER DISCRETIONARY
TREJ - SERVIS S.R.O.,INDUSTRIALS
BD BAROMETR,REAL ESTATE
AREX PHARMA S.R.O.,HEALTH CARE
EMBALADOR REAL ESTATE S.R.O.,REAL ESTATE
Tambura a.s.,REAL ESTATE
FAKULTNI NEMOCNICE PLZEN,NOT RELEVANT
OSPREY S R O,REAL ESTATE
DTS VRBENSKY A S,INDUSTRIALS
"CYKLOMAX, SPOL.S.R.O.",CONSUMER DISCRETIONARY
CESKÁ PLYNÁRENSKÁ A.S. V LIKVIDACI,ENERGY
SVJ U Pentlovky 463/11,REAL ESTATE
LEEL COILS EUROPE S.R.O. V LIKVIDAC,INDUSTRIALS
PEGAS a.s.,NOT RELEVANT
NEVA Group s.r.o.,CONSUMER DISCRETIONARY
PEKAREK ZDENEK,NOT RELEVANT
AUTO BOHEMIA SPOL. S R.O.,NOT RELEVANT
SBD Novy Malin,REAL ESTATE
VHS HOLDING S R O,INDUSTRIALS
PYRONOVA IS S.R.O.,INDUSTRIALS
"SV 2037-2038, Louny",REAL ESTATE
"SV Biskupcova 1868/93, Praha 3",REAL ESTATE
"SV Majakovskeho 2097, Karvina",REAL ESTATE
POLONA S.R.O.,NOT RELEVANT
"SVJ Wolkerova 585/46, Olomouc",REAL ESTATE
"TRIVES, spol. s r.o.",INDUSTRIALS
SIEMENS S R O,INFORMATION TECHNOLOGY
AGROEFEKT S R O,MATERIALS
BS TRANSPORTNI CHLAZENI SPOL S R O,CONSUMER STAPLES
UNICONTROLS A S,INDUSTRIALS
INTERKOV SPOL S R O,INDUSTRIALS
SVJ domu cp. 328,REAL ESTATE
"SVJ SPC F/26, Krnov",REAL ESTATE
"SV Koterovska 94,96, Plzen",REAL ESTATE
Exponex s.r.o.,INDUSTRIALS
TKC ARTA s.r.o.,INDUSTRIALS
BD Nabrezi 447,REAL ESTATE
Winning PS - stavebni firma s.,INDUSTRIALS
"SV Lamacova 909, Praha 5",REAL ESTATE
BEROE PROPERTY S R O,REAL ESTATE
GOLD MARTIN,NOT RELEVANT
SV Hlavni 681,REAL ESTATE
FONTES STK s.r.o.,INDUSTRIALS
SVJ Dukelska 490-493,REAL ESTATE
FAMILY MARKET S R O,CONSUMER DISCRETIONARY
SETTO SPEDITION S R O,NOT RELEVANT
SIMOLDES PLASTICOS CZECH S R O,CONSUMER DISCRETIONARY
PORT SERVICE S R O,INDUSTRIALS
KB SERVIS ELEKTRO S R O,INDUSTRIALS
RICHTER FRENZEL S R O,INDUSTRIALS
Mark2 Corporation Czech a.s.,INDUSTRIALS
"SV Jana Palacha 1750-51,Turnov",REAL ESTATE
Trigema Facility s.r.o.,REAL ESTATE
DENDERA A.S.,INDUSTRIALS
CNI TISK SERVIS SPOL S R O,INDUSTRIALS
CTP INVEST SPOL S R O,REAL ESTATE
BKB OKNA PLZEN S.R.O.,REAL ESTATE
VALMONT TRADING S R O,CONSUMER STAPLES
SVJ domu c.p. 75 Stara dobev,REAL ESTATE
JMB AIRCRAFT S R O,INDUSTRIALS
GALVAN CZ S R O,CONSUMER DISCRETIONARY
"SV Hornicka 1726/3,Cesky Tesin",REAL ESTATE
ZEFA Volary s.r.o.,CONSUMER STAPLES
"Agromilk, druzstvo vlastniku",CONSUMER STAPLES
OUTULNY A S,NOT RELEVANT
PROJEKT HOSTIVAR S R O,NOT RELEVANT
MADDA CONSULTING S R O,REAL ESTATE
PLATUS CZ A S,MATERIALS
DELUXEA A S,CONSUMER DISCRETIONARY
BRAUN DANIEL,NOT RELEVANT
SEDLAK ROMAN,NOT RELEVANT
APS RECOVERY AS,INDUSTRIALS
TASFIYE HALINDE EZPADA ELEKTRIK ENE,UTILITIES
VACEK STANISLAV,NOT RELEVANT
Carduelis 2 B.V.,COMMUNICATIONS
"První RS Czech Republic, s.r.o.",INDUSTRIALS
3D MANAGEMENT S R O,REAL ESTATE
"Kasperova Alexandra, PhDr.",NOT RELEVANT
APS RECOVERY A S,INDUSTRIALS
EUROPOTRAVINY s.r.o.,NOT RELEVANT
"ITALMEC, spol. s r.o.",REAL ESTATE
"SVJ Vaclavkova 1612, HK",REAL ESTATE
ZENAP TRHOVE SVINY S R O,CONSUMER STAPLES
"SVJ Jungmannova 1402-1403, HK",REAL ESTATE
PRECHEZA A S,MATERIALS
BD Sidliste Svobody XXI/75,REAL ESTATE
FACILITY DEVELOP GROUP S R O,CONSUMER DISCRETIONARY
PATERA OLDRICH,NOT RELEVANT
Mint Property Management s.r.o.,REAL ESTATE
GROUP XYIENCE A S,CONSUMER STAPLES
ROLANA S R O,CONSUMER STAPLES
Group Mikulecka Mikulecky,INDUSTRIALS
SKANSKA A S,INDUSTRIALS
"NOVAK - papir, s.r.o.",MATERIALS
SEVCIK HYDRO S R O,INDUSTRIALS
BD Gorazdova 1,REAL ESTATE
STAP A S,CONSUMER DISCRETIONARY
SVJ Rumburska 258,REAL ESTATE
BD Vasatkova,REAL ESTATE
"SVJ 1190, Broumov-Bylnice",REAL ESTATE
PROMENS ZLÍN A.S.,CONSUMER DISCRETIONARY
SBD Kralupy nad Vltavou,REAL ESTATE
HAHN AUTOMATION GROUP CZECH REPUBLI,CONSUMER DISCRETIONARY
IKOV TRADE A S,INDUSTRIALS
"SV Jugoslavska 30, Brno",REAL ESTATE
MLEKARNA HLINSKO A S,CONSUMER STAPLES
RRH Appliances Czech Republic s.r.o,CONSUMER DISCRETIONARY
"SV Drtinova 327, Praha 5",REAL ESTATE
SV Studentska 1246 Jirkov,REAL ESTATE
BD Bri Capku,REAL ESTATE
RAYLYST SOLAR S.R.O.,UTILITIES
TA CZ SITE S R O,COMMUNICATIONS
SNT PLUS S.R.O.,HEALTH CARE
EVROMAT A S,INDUSTRIALS
BD Rasinovo nabrezi 46,REAL ESTATE
RLCZ dummy customer,FINANCIALS
SUBGROUP VINIFERA CONSOLIDATED,CONSUMER STAPLES
STEPANKOVA IVANA,NOT RELEVANT
SVJ Nebanice 62-63,REAL ESTATE
STATUS STAVEBNI A S,INDUSTRIALS
VOTOP S R O,UTILITIES
"Pyrit Property, s.r.o. v likvidaci",INDUSTRIALS
EKOAREA S R O,CONSUMER STAPLES
MO-VE-RE S.R.O.,INDUSTRIALS
TIBERINA AUTOMOTIVE BELA SPOL S R O,CONSUMER DISCRETIONARY
"SILNICE CÁSLAV - HOLDING, A.S.",INDUSTRIALS
ZEZULKA CTIBOR,NOT RELEVANT
TENIS HOVORCOVICE S.R.O. V LIKVIDAC,NOT RELEVANT
PACIFIC BOHEMIA S R O,NOT RELEVANT
SG GROUP S R O,CONSUMER DISCRETIONARY
FRANKSTAHL SPOL S R O,MATERIALS
HOCHTIEF CZ A S,INDUSTRIALS
FACTORINVEST S R O,INDUSTRIALS
NEECO S.R.O.,INFORMATION TECHNOLOGY
"SV domu 492-493, Resovska",REAL ESTATE
BONUM ORATIO S R O,REAL ESTATE
FAKULTNÍ NEMOCNICE U SV. ANNY V BRN,HEALTH CARE
SOLAR GLOBAL STORAGE IMMO S R O,UTILITIES
SUBGROUP OVERKILL ALPHA CONSOLIDATE,INFORMATION TECHNOLOGY
BD Duo,REAL ESTATE
"SV Krcinova 36, C. Budejovice",REAL ESTATE
CASH COLLECTORS SERVICING S R O,INDUSTRIALS
POLICSKE STROJIRNY A S,INDUSTRIALS
"SV Revolucni 261-262,Straz p.R",REAL ESTATE
ORLEN SERVICE CESKA REPUBLIKA S R O,ENERGY
VIP GASTRO S R O,CONSUMER DISCRETIONARY
VEOLIA CESKA REPUBLIKA A S,UTILITIES
OverLine s.r.o.,INDUSTRIALS
SVJ Jeremenkova 321-323,REAL ESTATE
Subgroup LEI LHDI,REAL ESTATE
RBI Real Estate Services Czechia s.,CONSUMER DISCRETIONARY
ORBIX PLUS A.S.,REAL ESTATE
SUBGROUP SEA CONSOLIDATED,INDUSTRIALS
SVJ B.Martinu 2335-6 Ces.Lipa ,REAL ESTATE
SBD Zabreh,REAL ESTATE
MALIR JOSEF,NOT RELEVANT
"ACKEE,  S. R. O.",INFORMATION TECHNOLOGY
XELLA CZ S R O,INDUSTRIALS
ASPIRA Construction a.s.,INDUSTRIALS
ERDRICH UMFORMTECHNIK S R O,CONSUMER DISCRETIONARY
STRABAG ASFALT S R O,MATERIALS
HSCZ STRATEGIC LAND S R O,REAL ESTATE
ZEMKO Ko¿lí a.s.,INDUSTRIALS
"SVJ Pod Skalkou 18, 20",REAL ESTATE
"Alphaduct, a.s.",CONSUMER STAPLES
"SV Palackeho 21, Opava",REAL ESTATE
INTERNATIONAL METAL SERVICE CR S.R.,MATERIALS
PRIME CLOCK S R O,REAL ESTATE
OMICON S R O,INDUSTRIALS
SKODA JS a.s.,NOT RELEVANT
CEROZFRUCHT S.R.O.,NOT RELEVANT
TATRY MOUNTAIN RESORTS CR A S,CONSUMER DISCRETIONARY
"INTERSTROJ, A.S.",INDUSTRIALS
MAYR MELNHOF HOLZ PASKOV S R O,NOT RELEVANT
HD COMMODITY S R O,CONSUMER STAPLES
SYNOT TIP A S,CONSUMER DISCRETIONARY
"SVJ c.p. 143, Ticha",REAL ESTATE
IC HOTELS A S,NOT RELEVANT
FORTUNA LIBRI PUBLISHING S.R.O.,CONSUMER DISCRETIONARY
TEPLARNA KLADNO S R O,UTILITIES
PILANA RETEK A S,INDUSTRIALS
"PHOENIX LÉKÁRENSKÝ VELKOOBCHOD, S.R",HEALTH CARE
SV Strelkovova 3,REAL ESTATE
LINDE POHONY S R O,INDUSTRIALS
"SV Revolucni 1834, Litomerice",REAL ESTATE
SUBGROUP HRUSKA CONSOLIDATED,CONSUMER STAPLES
"LABEL DESIGN, A.S.",MATERIALS
F AUTOMOBIL IMPORT S R O,CONSUMER DISCRETIONARY
SVJ Komenskeho 325-326,REAL ESTATE
"SV Staromestska 3 a 5, C.B.",REAL ESTATE
SAINT GOBAIN CONSTRUCTION PRODUCTS,MATERIALS
"SV Nyranska 44,46, Plzen",REAL ESTATE
SMOLIK OTAKAR,NOT RELEVANT
EVE ROHENICE S R O,UTILITIES
SV Ledvinova 1711 v Praze,REAL ESTATE
BIS HOLDING INTERNATIONAL S R O,INDUSTRIALS
MRKVICA JAN,NOT RELEVANT
