name,frequency,place_type,place_category
Reinharts Berg,1,mountain,elevation
Reinstetten,1,populated place,populated place
Reitberg,2,mountain,elevation
Reiter-Berg,1,hill,elevation
Rellin,1,populated place,populated place
Renglischberg,1,hill,elevation
Renhardsweiler,1,populated place,populated place
Rennesberg,1,populated place,populated place
Rentmauer,1,hill,elevation
Repzin,1,populated place,populated place
Rhünder Bach,1,river,stream
Ribbensdorf,1,populated place,populated place
Rieber Berg,1,cliff,elevation
Ried bei Sulzberg,1,populated place,populated place
Riedbach,2,populated place,populated place
Riedel-Bach,1,river,stream
Rieder Berg,1,hill,elevation
Riedkanal,1,river,stream
Riedler Graben,1,river,stream
Rienegraben,1,river,stream
Riesenbruch,1,marsh,marsh
Ringel,1,populated place,populated place
Ringelberg,5,hill,elevation
Rinnbach,1,river,stream
Rinnenbach,1,river,stream
Rinniggraben,1,river,stream
Rippeln-Berg,1,hill,elevation
Rischberg,1,hill,elevation
Rissing,1,populated place,populated place
Rißkanal,1,river,stream
Rittergat,1,channel,strait
Ritterhude,1,populated place,populated place
Rittgraben,1,river,stream
Ritzer Bach,1,river,stream
Riveris,1,populated place,populated place
Robinsbalje,1,channel,strait
Röblingen am See,1,populated place,populated place
Rochlitzer Berg,1,hill,elevation
Rockershausen,1,populated place,populated place
Röcknitzbach,1,river,stream
Rodach,2,river,stream
Rode,1,hill,elevation
Rode-Berg,2,hill,elevation
Roder-Berg,1,hill,elevation
Rodt,5,populated place,populated place
Roggelshauserbach,1,river,stream
Rohberg,1,hill,elevation
Röhlenteich,1,pond,basin
Röhlings-Berg,1,hill,elevation
Rohrlacker Graben,1,river,stream
Röhrlbach,1,river,stream
Röhrnbach,1,populated place,populated place
Rohrsbach,1,river,stream
Röhrsdorf,5,populated place,populated place
Röhrwang,1,populated place,populated place
Roikier-See,1,lake,basin
Roll-Berg,2,hill,elevation
Römersberg,1,mountain,elevation
Rönneburg,1,populated place,populated place
Rönnenbach,1,river,stream
Ronsberg,1,populated place,populated place
Rosenaue,1,river,stream
Rosenburger Deep,1,lake,basin
Rosenhainer Berg,1,hill,elevation
Roseninsel,1,island,island
Rosenkopf,1,hill,elevation
Rosenort,1,point,convex shoreline
Roßbach,8,river,stream
Rosse-Berg,1,hill,elevation
Röste-Graben,1,river,stream
Rot,5,river,stream
Rote Küppel,1,hill,elevation
Roteküppel,1,hill,elevation
Röten Venn,1,marsh,marsh
Rotenberg,18,hill,elevation
Roter Buckel,1,hill,elevation
Roter Mainursprung,1,spring,stream
Rotes Moor,1,marsh,marsh
Röthenbach,5,river,stream
Röthenberg,2,hill,elevation
Röthendorf,1,populated place,populated place
Rothener See,1,lake,basin
Rothenförde,1,populated place,populated place
Rothenlachen,1,populated place,populated place
Rother-Berg,1,hill,elevation
Roths-Berg,1,hill,elevation
Rotkopf,2,hill,elevation
Rotmurg,1,river,stream
Rottsberg,1,hill,elevation
Rottum,1,river,stream
Roturach,1,populated place,populated place
Rüben Kamp,1,ridge,elevated area
Rübensee,1,lake,basin
Rübgarten,2,populated place,populated place
Rubstock,1,populated place,populated place
Rück-Berg,3,hill,elevation
Rucking,1,populated place,populated place
Rudelsberg,3,hill,elevation
Rüdesheim,2,populated place,populated place
Ruiding,1,populated place,populated place
Rulf-Bach,1,river,stream
Rumbrandenau,1,river,stream
Rumpel-Bach,1,river,stream
Rungholtsand,1,bank,underwater elevation
Runstedter Bach,1,river,stream
Ruppersdorf,4,populated place,populated place
Ruschweiler,1,populated place,populated place
Rust,1,populated place,populated place
Rüsterberg,1,hill,elevation
Rüttels-Berg,2,hill,elevation
Saatberg,1,hill,elevation
Sabinensee,2,lake,basin
