name,industry
SIMBEX D.O.O.,HEALTH CARE
S.C.A.N. D.O.O.,INDUSTRIALS
SUNSAIL ADRIATIC D.O.O.,CONSUMER DISCRETIONARY
"STROJOBRAVAR,STJEPAN CALOPEK",NOT RELEVANT
MARJAN AUTO D.O.O.,CONSUMER DISCRETIONARY
TUBLA D.O.O.,CONSUMER DISCRETIONARY
"NIRD, D.O.O.",CONSUMER DISCRETIONARY
"HOTELI PLAT D.D., PLAT",CONSUMER DISCRETIONARY
GROUP HP-HRVATSKA POSTA,INDUSTRIALS
ELEKTROMODUL D.O.O.,CONSUMER DISCRETIONARY
PET NETWORK INTERNATIONAL D.O.O.,CONSUMER DISCRETIONARY
"TRAIN HUNGARY MAGANVASUT KFT, PODRU",INDUSTRIALS
RIVIJERA D.D.,NOT RELEVANT
INA MAZIVA D.O.O.,ENERGY
ELTIM VL.JOSIP VIDOS,NOT RELEVANT
PRIVATNA ZDRAVSTVENA NJEGA BOLESNIK,NOT RELEVANT
SPECIJALNA BOLNICA SV. KATARINA,HEALTH CARE
POLIKLINIKA ZA FIZIKALNU MEDICINU I,NOT RELEVANT
UNIWELD STROJEVI D.O.O.,INDUSTRIALS
SIRANA GLIGORA D.O.O.,CONSUMER STAPLES
M SAN GRUPA D.O.O.,INFORMATION TECHNOLOGY
BC AGROSLAVONIJA D.O.O.,CONSUMER STAPLES
SALVEO DOO,COMMUNICATIONS
TEHNO ELEKTRONIK D.O.O.,INDUSTRIALS
"PETRA MARINA D.O.O., POMORSKA AGENC",INDUSTRIALS
POLJOPRIVREDNA ZADRUGA BOZINA SUMA,NOT RELEVANT
AUTO SL 03 D.O.O.,NOT RELEVANT
MONTANA PLUS D.O.O.,CONSUMER STAPLES
VIDARA CROATIA D.O.O.,MATERIALS
M.S. TRADING D.O.O.,CONSUMER STAPLES
POLJOPRIVREDNO DOBRO d.o.o.,CONSUMER STAPLES
REPROMATERIJAL DOO,NOT RELEVANT
SMIV D.O.O.,NOT RELEVANT
ANTONIJA M.D.VL.ANTONIJA JURCEVIC-G,NOT RELEVANT
PANEX - MIX D.O.O.,NOT RELEVANT
EUROCABLE D.O.O.,INDUSTRIALS
FLORIJAN SERVIS d.o.o. za usluge,CONSUMER DISCRETIONARY
GRAND HOTEL ADRIATIC D.O.O.,REAL ESTATE
HRVATSKA LUTRIJA D.O.O.,CONSUMER DISCRETIONARY
DIA-PEN D.O.O.,NOT RELEVANT
"ID EKO, D.O.O",NOT RELEVANT
CETINA D.D. SINJ,NOT RELEVANT
HEP-OPERATOR DISTRIBUCIJSKOG SUSTAV,UTILITIES
DIGITEL NEKRETNINE D.O.O.,CONSUMER DISCRETIONARY
ZEKIC SISTEMI D.O.O.,INDUSTRIALS
ADRIA MORE D.O.O.,CONSUMER DISCRETIONARY
USTANOVA ZA ZDRAVSTVENU NJEGU LEKIC,HEALTH CARE
ZDENKA-MLIJECNI PROIZVODI D.O.O.,CONSUMER STAPLES
ARHITEKTONSKI PROJEKTNI ZAVOD VUKOV,INDUSTRIALS
BTV TRUCK LOGISTIK D.O.O.,INDUSTRIALS
GROUP INDI,INDUSTRIALS
CAPAX D.O.O.,INDUSTRIALS
POLIKLINIKA SVETI DUH II,NOT RELEVANT
HAMBURGER RECYCLING CROATIA D.O.O.,MATERIALS
"ZELIMIR VUJNOVIC, URED OVLASTENOG A",NOT RELEVANT
HIDRAULIKA KURELJA D.O.O.,INDUSTRIALS
CENTAR TOPLINSKE OBRADE D.O.O.,MATERIALS
PRIMA SOFA DOO KALESIJA,CONSUMER DISCRETIONARY
MONDO D.O.O.,NOT RELEVANT
"IVANA MIHALIC POKOPEC, MIVA, VL. IV",NOT RELEVANT
"ANKA KISIC, TINA",NOT RELEVANT
"POKLISAR, D.O.O.",NOT RELEVANT
TERRA CONCORDIA ZADRUGA ZA GOSPODAR,MATERIALS
NAMJESTAJ MIMA D. O. O.,CONSUMER DISCRETIONARY
JADRANSKA TRGOVINA D.O.O.,NOT RELEVANT
NACIONAL BJELOVAR D.O.O.,ENERGY
RIZ-ODASILJACI D.O.O.,INFORMATION TECHNOLOGY
ELCON-VOZILA D.O.O.,NOT RELEVANT
KK MIRNOVEC,CONSUMER DISCRETIONARY
MEDINE D.O.O.,CONSUMER DISCRETIONARY
PPD CROATIA D.O.O.,CONSUMER STAPLES
BERNARDA D.O.O.,NOT RELEVANT
MURAL D.O.O.,NOT RELEVANT
VISNJAN ULAGANJA D.O.O.,REAL ESTATE
MUCIC & CO D.O.O.,INDUSTRIALS
M.I.P. - METAL D.O.O.,MATERIALS
VITULUS D.O.O. BUDIMCI,CONSUMER STAPLES
"TEXO TRGOVINA, D.O.O.",CONSUMER DISCRETIONARY
BRODOPLAN D. O. O.,INDUSTRIALS
GROUP AD PLASTIK,CONSUMER DISCRETIONARY
Aionia Yachting d.o.o.,INDUSTRIALS
FORTIS PROJEKT D.D.,COMMUNICATIONS
CROATIA YACHTING D.O.O.,CONSUMER DISCRETIONARY
STORCK CROATIA D.O.O.,CONSUMER STAPLES
GT IZOLIRKA D.O.O.,INDUSTRIALS
GE VERNOVA HRVATSKA D.O.O.,INDUSTRIALS
GROUP MEDICAL,HEALTH CARE
MAGNUS OPTIMUS D.O.O.,CONSUMER STAPLES
HAVI LOGISTICS D.O.O.,CONSUMER STAPLES
MC-BUILDING CHEMICALS D.O.O.,INDUSTRIALS
IRIDA D.O.O,NOT RELEVANT
LEDENA KRALJICA D.O.O.,NOT RELEVANT
ZFKS,NOT RELEVANT
ARENA D.D.,NOT RELEVANT
"LORDAN MIKOVILOVIC, LORD TOURS",NOT RELEVANT
"NENAD GOTIC, AUTOPRIJEVOZNICKI OBRT",NOT RELEVANT
NASA VL.SASA MAURER,NOT RELEVANT
SALON NAMJESTAJA - NAS DOM VL. MIJO,CONSUMER DISCRETIONARY
HIDROSTRES D.O.O.,NOT RELEVANT
GROUP MEGATREND,INFORMATION TECHNOLOGY
HOC BJELOLASICA D.O.O. U STECAJU,REAL ESTATE
MIJUSKOVIC GRADNJA D.O.O.,INDUSTRIALS
N.G.PROM D.O.O.,CONSUMER DISCRETIONARY
ZAGREBACKA PIVOVARA - DISTRIBUCIJA,CONSUMER STAPLES
ADRIATIC SECURITY D.O.O.,INDUSTRIALS
PEOVICA D.O.O. OMIS.,NOT RELEVANT
ITALUNION D.O.O. PULA,NOT RELEVANT
TAE KWON DO KLUB LEKENIK,NOT RELEVANT
M.O.F. trgovacki centri d.o.o.,REAL ESTATE
GROUP VIRO,CONSUMER STAPLES
MEDIKA D.D.,HEALTH CARE
LINPAC PACKAGING D.O.O.,MATERIALS
LIGAMENT D.O.O.,CONSUMER DISCRETIONARY
ATALIAN GLOBAL SERVICES CROATIA D.O,INDUSTRIALS
LIKA CESTE D.O.O.,INDUSTRIALS
RAIFFEISEN CONSULTING D.O.O.,REAL ESTATE
CROMATEC D.O.O.,INDUSTRIALS
MALI PRINC D.O.O.,NOT RELEVANT
SAVA D.O.O.,NOT RELEVANT
BAOTIC NEKRETNINE D.O.O.,REAL ESTATE
COTRA D.O.O.,INDUSTRIALS
SUBGROUP DIVERTO,INFORMATION TECHNOLOGY
"ATRIA, D.O.O.",NOT RELEVANT
VIKTORIA FITNESS D.O.O.,NOT RELEVANT
ARBEN D.O.O.,NOT RELEVANT
WIEN D.O.O.,NOT RELEVANT
EURODUHAN D.O.O.,CONSUMER DISCRETIONARY
VRNI D.O.O.,CONSUMER STAPLES
POLICNIK drustvo s ogranicenom,INDUSTRIALS
DVD SLANO,NOT RELEVANT
SCL LOGISTIKA D.O.O.,HEALTH CARE
SPECIJALNA BOLNICA MEDICO,HEALTH CARE
ADROVIC ZDENKO,NOT RELEVANT
ISTRAGRADNJA D.O.O.,NOT RELEVANT
PLIMA D.O.O.,NOT RELEVANT
SUBGROUP PRVO PLINARSKO DRUSTVO,INDUSTRIALS
VODOVOD-OSIJEK D.O.O.,UTILITIES
LUMA RIBARSTVO D.O.O.,CONSUMER STAPLES
SPIDER GRUPA D.O.O.,CONSUMER STAPLES
GROUP GT TRADE,INDUSTRIALS
ISOPANELI D.O.O.,INDUSTRIALS
HRVATSKI DUHANI D.D.,CONSUMER STAPLES
PORSCHE ZASTUPANJE U OSIGURANJU D.O,INDUSTRIALS
MICROSTAR D.O.O.,NOT RELEVANT
OKIROTO D.O.O.,MATERIALS
TD KOMUNALAC D.O.O.,INDUSTRIALS
SKOJO D.O.O.,CONSUMER DISCRETIONARY
EROR D.O.O.,NOT RELEVANT
"SANJA STRUCIC, OBRT ZA UGOSTITELJST",NOT RELEVANT
COM.COM. D.O.O.,CONSUMER DISCRETIONARY
CAPPELLOTTO TRADE D.O.O.,NOT RELEVANT
EUROTHERM D.O.O.,NOT RELEVANT
PRODUKTIVNO ZAJEDNISTVO DARDA D.O.O,CONSUMER STAPLES
POMORSKO SPORTSKO DRUSTVO ZENTA SPL,NOT RELEVANT
DRVNI CENTAR GLINA D.O.O.,MATERIALS
HG SPOT D.D.,CONSUMER DISCRETIONARY
UNEX GRUPA D.O.O.,CONSUMER DISCRETIONARY
HEINEMANN D.O.O. - U LIKVIDACIJI,CONSUMER STAPLES
EXCLUSIVE TRAVEL D.O.O.,FINANCIALS
G.P.P.MIKIC D.O.O.,INDUSTRIALS
IKOM INDUSTRIJA KOMUNALNE OPREME I,NOT RELEVANT
GROUP ROBERTO,CONSUMER STAPLES
SECTOR D.O.O.,CONSUMER DISCRETIONARY
"Travel Tech, s. r. o.",INFORMATION TECHNOLOGY
SEC LUBES D.O.O.,CONSUMER DISCRETIONARY
MANATEKS D.O.O.,CONSUMER DISCRETIONARY
SUBGROUP BJELIN,MATERIALS
AUTO CENTAR-KRIVAK D.O.O.,CONSUMER DISCRETIONARY
TEHINSPEKT D.O.O.,INDUSTRIALS
DZAJIC-LOGISTIKA D.O.O.,INDUSTRIALS
MIRNOVEC DOO CITLUK,INDUSTRIALS
PECON D.O.O.,NOT RELEVANT
"TISKARSKI OBRT, TISKARA REPRINT, VL",NOT RELEVANT
"KNEGINECKA HIZA, OBRT ZA UGOSTITELJ",NOT RELEVANT
ATLANTIDA D.O.O.,NOT RELEVANT
TRGOING NOVA D.O.O.,NOT RELEVANT
KLUB OF,NOT RELEVANT
AQUAPARK ISTRALANDIA D.O.O.,CONSUMER DISCRETIONARY
ORLJAVA D.O.O.,NOT RELEVANT
EMACS ZAGREB D.O.O.,REAL ESTATE
MORE D.O.O.,MATERIALS
DOM PROJEKT D.O.O.,FINANCIALS
ASFALTNI PROIZVODNI SUSTAVI D.O.O.,MATERIALS
GTG VINKOVCI D.O.O.,UTILITIES
Z-CUTURA TRGOVINA D.O.O.,NOT RELEVANT
VAJDA D. D. CAKOVEC,CONSUMER STAPLES
ORNICE PZ,CONSUMER STAPLES
DALEKOVOD-PROJEKT D.O.O.,INDUSTRIALS
LUX - GRAD STANOVI D.O.O.,NOT RELEVANT
KANTAR D.O.O.,NOT RELEVANT
PALACE HOTEL ZAGREB D.D.,REAL ESTATE
INSTALING D.O.O.,INDUSTRIALS
GROUP E TRAVEL,CONSUMER DISCRETIONARY
LEGENDA PROMET D.O.O.,CONSUMER DISCRETIONARY
GRADA D.D.,CONSUMER DISCRETIONARY
FORTUNA KOMERS D.O.O.,INDUSTRIALS
SUBGROUP AMELICOR,INDUSTRIALS
SIEMENS D.D.,INFORMATION TECHNOLOGY
SCHNEIDER ELECTRIC D.O.O.,INDUSTRIALS
BENZIN PERIC D.O.O.,CONSUMER DISCRETIONARY
SANITAT DUBROVNIK D.O.O.,INDUSTRIALS
VOCNJAK NEDELISCE D.O.O.,CONSUMER STAPLES
FOREMAN GROUP D.O.O.,INDUSTRIALS
CUSPIS D.O.O.,INFORMATION TECHNOLOGY
NEOS D.O.O.,INFORMATION TECHNOLOGY
ZUBER D.O.O.,INDUSTRIALS
GROUP ANTE MIJIC,MATERIALS
BETON-LUCKO D.O.O.,MATERIALS
TORIT D.O.O.,CONSUMER STAPLES
GROUP CANADIAN SOLAR,INDUSTRIALS
RUDI VL.ELVIRA VITEZ-KALANJ,NOT RELEVANT
AUTOKUCA KOSARA D.O.O.,CONSUMER DISCRETIONARY
SUBGROUP AGS HR,ENERGY
ZIDOVSKA VJERSKA ZAJEDNICA BET ISRA,NOT RELEVANT
AGIT D.O.O.,INDUSTRIALS
METALING D.O.O.,NOT RELEVANT
BENETTON TEKSTIL D.O.O.,CONSUMER DISCRETIONARY
TFN HRVATSKA d.o.o.,NOT RELEVANT
TIN PROMET D.O.O.,NOT RELEVANT
NIT D.O.O. PROIZVODNJA I TRGOVINA,NOT RELEVANT
QUELLE D.O.O. U LIKVIDACIJI,NOT RELEVANT
DEGA D.O.O.,NOT RELEVANT
ATLANTIC MEDIA D.O.O.,COMMUNICATIONS
KELTEKS D.O.O.,CONSUMER DISCRETIONARY
VERTIV CROATIA D.O.O.,INDUSTRIALS
TM D.O.O.,INDUSTRIALS
SPV PIK VRBOVEC,CONSUMER STAPLES
MP LUMBER D.O.O.,MATERIALS
GROUP CROMA VARAZDIN,CONSUMER STAPLES
VILSTROJ drustvo s ogranicenom,INDUSTRIALS
MONTING D.O.O.,INDUSTRIALS
EKOHOLD D.O.O.,INDUSTRIALS
AEROMOBILE D.O.O.,NOT RELEVANT
VODNE USLUGE D.O.O.,UTILITIES
CARGO-PARTNER D.O.O.,INDUSTRIALS
ATLANTIC TRADE D.O.O.,CONSUMER STAPLES
GROUP AGRO-TOVARNIK,CONSUMER STAPLES
BIOPEL D. O. O.,CONSUMER STAPLES
GEOPLAN D.O.O.,NOT RELEVANT
O.K.OBUCA KRAMAR D.O.O.,CONSUMER DISCRETIONARY
MOZAIK-PRODUKT D.O.O.,NOT RELEVANT
PODRAVSKI MLIN D.O.O.,CONSUMER STAPLES
ISOPLUS ZAGREB D.O.O.,INDUSTRIALS
SUBGROUP AGROKEM-MAKS CONS.,MATERIALS
SUPER KON D.O.O.,INDUSTRIALS
TEHNO-ELEKTRO D.O.O.,INDUSTRIALS
GROUP AGRIMEX,CONSUMER STAPLES
IGEPA PLANA D.O.O.,MATERIALS
COCA-COLA ADRIA D.O.O.,COMMUNICATIONS
LUX HOTELI&RESORTI D.O.O.,REAL ESTATE
GAVRANOVIC D.O.O.,CONSUMER STAPLES
ROTUS CENTAR D.O.O.,CONSUMER DISCRETIONARY
ORYX - ZASTUPANJE U OSIGURANJU D.O.,NOT RELEVANT
BAGI D.O.O.,NOT RELEVANT
GALENA D.O.O.,NOT RELEVANT
RIT CROATIA,CONSUMER DISCRETIONARY
AUTO CENTAR KOS D.O.O.,CONSUMER DISCRETIONARY
GROUP HVALJEN BUDI,INDUSTRIALS
BILODOM D.O.O.,NOT RELEVANT
E.T.C. D.O.O.,NOT RELEVANT
NATURA - MILK - DURDEVAC D.O.O.,CONSUMER STAPLES
GP DUBROVNIK D.D. - U STECAJU,INDUSTRIALS
SANOFI-AVENTIS CROATIA  DOO,NOT RELEVANT
RUTING D. O. O.,CONSUMER DISCRETIONARY
MERKUR 5 D.O.O.,NOT RELEVANT
FRANJEVACKI SAMOSTAN,NOT RELEVANT
ROGLIC BRANKO,NOT RELEVANT
GROUP BELCHIM CROP PROTECTION,MATERIALS
H1 TELEKOM D.D.,COMMUNICATIONS
KPMG SAVJETOVANJE D.O.O.,INDUSTRIALS
AKM DRVO D.O.O.,MATERIALS
MONO D.O.O.,INFORMATION TECHNOLOGY
POLIKLINIKA VITA,HEALTH CARE
SERVIS I PRODAJA RADIC D.O.O.,CONSUMER DISCRETIONARY
DEKRA ZAPOSLJAVANJE D.O.O.,INDUSTRIALS
GE STEAM POWER HRVATSKA D.O.O.,INDUSTRIALS
GRADSKA PLINARA ZAGREB-OPSKRBA D.O.,UTILITIES
REALMONT PROJEKT D.O.O.,INDUSTRIALS
ZAGORSKI VODOVOD D.O.O.ZABOK,NOT RELEVANT
LA LOG D.O.O.,NOT RELEVANT
ZM DAL D.O.O.,NOT RELEVANT
AB DESIGN GRAFICKE USLUGE VL. ALAN,NOT RELEVANT
LOCUS PROJEKT D.O.O.,CONSUMER DISCRETIONARY
FRIGO-KOR D.O.O.,CONSUMER DISCRETIONARY
LAGUNA TRADE D.O.O.,REAL ESTATE
"SASA KANCIJAN, COLE DESIGN PROIZVOD",NOT RELEVANT
LINO D.O.O.,NOT RELEVANT
ZAGREBACKI VOCNJACI P.Z.,CONSUMER STAPLES
L.D.ZITO D.O.O.,CONSUMER STAPLES
RAZVITAK D.O.O.,MATERIALS
NOVI START D.O.O.,CONSUMER DISCRETIONARY
DRVNA INDUSTRIJA BOHOR D.O.O.,MATERIALS
PGM RAGUSA D.D.,INDUSTRIALS
GASTRO GRUPA D.O.O.,NOT RELEVANT
TERMINAL SLAVONSKI BROD D.O.O.,NOT RELEVANT
GIA HRVATSKA D.O.O.,INDUSTRIALS
S. OLIVER HR D.O.O.,CONSUMER DISCRETIONARY
M.C.I. SERVICE D.O.O.,CONSUMER DISCRETIONARY
EVENT D.O.O.,NOT RELEVANT
"LBO,VL. LUKA BUCEVIC",NOT RELEVANT
MOBIS-ELECTRONIC D.O.O.,CONSUMER DISCRETIONARY
TIVA TISKARA D.O.O.,NOT RELEVANT
HIDRA GRUPA D.O.O.,NOT RELEVANT
RTL HRVATSKA D.O.O.,CONSUMER DISCRETIONARY
CENTAR POSLOVA D.O.O.,INDUSTRIALS
"TRADECO, D.O.O.",REAL ESTATE
PEPERMINT D.O.O.,CONSUMER DISCRETIONARY
TELEGRA SYSTEMS D.O.O.,INFORMATION TECHNOLOGY
FEAL HRVATSKA D.O.O.,INDUSTRIALS
NUTRICOR D. O. O.,CONSUMER STAPLES
SOBOCAN D.O.O.,CONSUMER DISCRETIONARY
PAKT D.O.O.,NOT RELEVANT
FINE'SA CONCEPTUS D.O.O.,REAL ESTATE
AGRONOM D. O. O.,CONSUMER STAPLES
UNICREDIT LEASING CROATIA D.O.O.,NOT RELEVANT
ETF AIRWAYS D.O.O.,INDUSTRIALS
BIJELIC CO D.O.O.,CONSUMER DISCRETIONARY
DAJAKOVIC D.O.O.,MATERIALS
UNILINE GRUPA D.O.O.,CONSUMER DISCRETIONARY
LESAFFRE ADRIATIC D.O.O.,CONSUMER STAPLES
GPI ISTRA D.D.,NOT RELEVANT
EMERALD VENTURES D.O.O.,NOT RELEVANT
KARLOVACKA LJEKARNA KARLOVAC,NOT RELEVANT
GVOZDAMB D.O.O.,NOT RELEVANT
JOLLY - TRGOVINA D.O.O.,FINANCIALS
ADVANS D.O.O.,CONSUMER DISCRETIONARY
"VODOVOD I KANALIZACIJA, D.O.O.",UTILITIES
PROMMING D.O.O.,MATERIALS
RECTOR D.O.O.,REAL ESTATE
KOMUNALIJE D.O.O. DURDEVAC,UTILITIES
AUTO TIM D.O.O.,NOT RELEVANT
SONIK D.O.O.,CONSUMER STAPLES
BIROTEHNIK D.O.O.,INDUSTRIALS
"GHETALDUS OPTIKA, D.D.",HEALTH CARE
PORTOBELLO D.O.O.,INDUSTRIALS
VLADEKS-PROMET D.O.O.,CONSUMER STAPLES
NIPRO PHARMAPACKAGING HRVATSKA D.O.,MATERIALS
AC JESENOVIC D.O.O.,CONSUMER DISCRETIONARY
"IMPORTANNE CENTAR, D.O.O.",NOT RELEVANT
AGC FLAT GLASS ADRIATIC D.O.O.,INDUSTRIALS
DUBRAVA GRADNJA D.O.O.,NOT RELEVANT
PAVUSIN D.O.O. TRGOVINA ZA UVOZ I I,NOT RELEVANT
IZGRADNJA SIPEK D.O.O.,NOT RELEVANT
K.O.E.L.-PROMET D.O.O.,NOT RELEVANT
G3 SPIRITS D.O.O.,CONSUMER STAPLES
HIPP CROATIA D.O.O.,CONSUMER STAPLES
TTI TRUCKS D.O.O,CONSUMER DISCRETIONARY
HEP-TELEKOMUNIKACIJE D.O.O. ZA TELE,COMMUNICATIONS
PEKAR D.O.O.,CONSUMER STAPLES
DUBROVNIK CESTE D.D.,INDUSTRIALS
C.I.O.S. GRUPA D.O.O.,INDUSTRIALS
BUTAN PLIN D.O.O.,ENERGY
ANCONA GRUPA D.O.O.,INDUSTRIALS
RIJECKI USLUZNI SERVIS D.O.O.,INDUSTRIALS
GROUP BINDJO,INDUSTRIALS
KNAUF D.O.O.,MATERIALS
CASSIANUS D.O.O.,INDUSTRIALS
RESCEK D.O.O.,NOT RELEVANT
NOLEGA TRGOVINA D.O.O.,INDUSTRIALS
EUROBLOK D.O.O.,NOT RELEVANT
"ELEKTROINSTALACIJE,JOSIP KOCILA",NOT RELEVANT
"TU.UG. I PROM. OBRT M/B ISTOK, VL.",NOT RELEVANT
INTERMOTOR D.O.O.,NOT RELEVANT
"DENIT-B, D.O.O.",INDUSTRIALS
INPRO ZAGREB D.O.O.,INDUSTRIALS
OMEGA MARINE D.O.O. U LIKVIDACIJI,CONSUMER DISCRETIONARY
VIVITA FOOD D.O.O.,CONSUMER STAPLES
TIMEL D.O.O.,NOT RELEVANT
SAS STROJOGRADNJA D.O.O.,INDUSTRIALS
MUNDUS VIRIDIS DRUSTVO S ,MATERIALS
ALUK TIM D.O.O.,INDUSTRIALS
PRIMAX D.O.O.,MATERIALS
CENTAR TEHNIKE D.O.O.,CONSUMER DISCRETIONARY
GROUP FRED BOBEK,CONSUMER DISCRETIONARY
PLESNJAK D.O.O.,CONSUMER DISCRETIONARY
"AUTOKUCA - STARKELJ, D.O.O.",CONSUMER DISCRETIONARY
VB PROMET D. O. O.,INDUSTRIALS
BOSANA D.O.O.,INDUSTRIALS
MIR D.O.O.,NOT RELEVANT
"LIMOND LIMARSKI OBRT, VL.JOSIP VIDO",NOT RELEVANT
"ZDRAVKO OSTOJIC, ALUMINIJ-PODGAJ, V",NOT RELEVANT
KONIKOM D.O.O. ZA TRGOVINU I USLUGE,CONSUMER DISCRETIONARY
NEW YORKER CROATIA D.O.O.,CONSUMER DISCRETIONARY
ACG EUROPE D.O.O.,NOT RELEVANT
GEMMA B&D D.O.O.,CONSUMER DISCRETIONARY
"MCKINSEY & COMPANY, INC. ADRIATIC P",INDUSTRIALS
RIJEKAASFALT D.O.O.,NOT RELEVANT
MESOPRERADA D.O.O.,CONSUMER STAPLES
GRUNDFOS  SALES CROATIA DOO,INDUSTRIALS
JK USKOK,NOT RELEVANT
GROUP RECRO,INFORMATION TECHNOLOGY
SELECTIO D.O.O.,INDUSTRIALS
"FRANJO PECHAR, AUTODIJELOVI PEHAR,",CONSUMER DISCRETIONARY
KONES-BI D.O.O.,CONSUMER STAPLES
REKLAMNA IDEJA J.D.O.O.,COMMUNICATIONS
C. A. K. D. O. O.,CONSUMER STAPLES
LEXON D.O.O.,INDUSTRIALS
STRAUMANN GROUP ADRIATIC D.O.O.,CONSUMER DISCRETIONARY
GLOBAL HOTEL PLUS D.O.O.,CONSUMER DISCRETIONARY
"MM KLAONICA,PRERADA I PRODAJA MESA",NOT RELEVANT
ISKRA TEHNICS SERVIS D. O. O.,NOT RELEVANT
ITALCRO D. O. O.,CONSUMER DISCRETIONARY
SOLVERSHIP D.O.O.,INFORMATION TECHNOLOGY
QUEHENBERGER LOGISTICS D.O.O.,INDUSTRIALS
OSRAM D.O.O.,INDUSTRIALS
POLIGON D.O.O.,INDUSTRIALS
LASER-PRODAJA D.O.O.,CONSUMER DISCRETIONARY
AURUM KRINIS D.O.O.,NOT RELEVANT
KOMUNALAC D.O.O. PAKRAC,NOT RELEVANT
"GRADITELJSTVO VIDACEK, VL.MLADEN VI",NOT RELEVANT
"MIROSLAV JERESIC, STOLARIJA JERESIC",NOT RELEVANT
"TRANSPORTI ZEZELIC , VL.ERNEST ZEZE",NOT RELEVANT
VESNA AKUMULATORI D.O.O.,CONSUMER DISCRETIONARY
SCHIEDEL PROIZVODNJA DIMNJAKA  D.O.,INDUSTRIALS
SUBGROUP HUP-ZAGREB,REAL ESTATE
TARKET SEE D.O.O. - PREDSTAVNISTVO,CONSUMER DISCRETIONARY
TRANSPORT D.O.O.,INDUSTRIALS
STRABAG BRVZ D.O.O.,NOT RELEVANT
PAN-PEK D.O.O.,NOT RELEVANT
BIFIX D. O. O.,MATERIALS
TRENDLINE D.O.O.,INFORMATION TECHNOLOGY
HRVATSKE CESTE D.O.O.,INDUSTRIALS
C.I.A.K. AUTO D.O.O.,CONSUMER DISCRETIONARY
AUTO DAVOR D.O.O.,CONSUMER DISCRETIONARY
ALPOD-EUROPOD D.O.O.,INDUSTRIALS
SUBGROUP BOSQAR MLINAR,CONSUMER STAPLES
IMAGE ENTER D.O.O.,CONSUMER DISCRETIONARY
COMPUTECH D.O.O.,INFORMATION TECHNOLOGY
SPELEKOM D.O.O.,UTILITIES
ZAGREBACKE PEKARNE KLARA D.D.,CONSUMER STAPLES
METALPRODUKT D.D.,NOT RELEVANT
INTERCONTO D.O.O.,NOT RELEVANT
"ORKA ZAGREB, D.O.O. - U STECAJU",MATERIALS
AGRAM 89 D.O.O.,HEALTH CARE
CEN ADRIA D.O.O.,CONSUMER STAPLES
PASARIC-INZENJERING D.O.O.,NOT RELEVANT
BRIONKA D.D. PULA,CONSUMER STAPLES
HRB DUNAVSKI LLOYD-SISAK D.O.O.,INDUSTRIALS
B.BRAUN ADRIA D.O.O.,HEALTH CARE
ARENA HOSPITALITY GROUP D.D.,REAL ESTATE
ENERGIJA GRADEC D.O.O.,UTILITIES
GROUP UNEX,CONSUMER DISCRETIONARY
ZAKUP D.O.O.,FINANCIALS
PIK-VINKOVCI PLUS D.O.O.,NOT RELEVANT
PODUZECE ZA CESTE D.O.O.,INDUSTRIALS
FEH ULAGANJA D.O.O.,UTILITIES
FORMULA FILM D.O.O.,NOT RELEVANT
KOMUNALNO - ZABOK D.O.O.,INDUSTRIALS
PRERADA ZITARICA D.O.O.,CONSUMER STAPLES
SVIJET MEDIJA D.O.O.,INFORMATION TECHNOLOGY
ILSAD D.O.O.,INDUSTRIALS
KATALOGIST D.O.O.,INDUSTRIALS
A.C. REDAN d.o.o. za trgovinu i,CONSUMER DISCRETIONARY
OBALA GRUPA D.O.O.,CONSUMER STAPLES
BAKROTISAK D.D.,MATERIALS
BRAVEL D.O.O.,INDUSTRIALS
"TURMIN, D.O.O.",NOT RELEVANT
LUKENDA TRANSPORT D.O.O.,INDUSTRIALS
TEMOS NEKRETNINE D.O.O. U STECAJU,CONSUMER DISCRETIONARY
SUBGROUP HRVATSKI TELEKOM,COMMUNICATIONS
"SELK D.D., KUTINA",NOT RELEVANT
TK TIM D.O.O.,NOT RELEVANT
CHEMYBOX VL. JASNA SIJERAK,NOT RELEVANT
ZUPANIJSKA UPRAVA ZA CESTE NA PODRU,NOT RELEVANT
SCHRACK TECHNIK D.O.O.,INDUSTRIALS
SIRION CENTAR ZA OCUVANJE PRIRODE I,NOT RELEVANT
ART & ANTIC D.O.O.,NOT RELEVANT
BOMEKS EKSPORT-IMPORT D.O.O.,MATERIALS
AGENCIJA ZA KOMERCIJALNU DJELATNOST,INDUSTRIALS
KOMUNALNO DUGA RESA D.D.,UTILITIES
OMGRAD-INZENJERING D.O.O.,INDUSTRIALS
AUTO MAKSIMIR VOZILA D.O.O.,NOT RELEVANT
C.T.K. ZAGREB D.O.O.,NOT RELEVANT
TL-TOME LUCIC D.O.O.,NOT RELEVANT
"DARIO IDZAN, DARIO VL. DARIO IDZAN",NOT RELEVANT
MIKOL D.O.O.,CONSUMER DISCRETIONARY
UNIJA-ZAMA D.O.O.,INDUSTRIALS
TEKTON D.O.O.,INDUSTRIALS
IVERO D.O.O.,MATERIALS
GROUP SN HOLDING,CONSUMER DISCRETIONARY
HERMES D. O. O.,INDUSTRIALS
GROUP ALCA,CONSUMER STAPLES
PROMATA D.O.O.,CONSUMER STAPLES
PALACE D.O.O.,INDUSTRIALS
GROUP AQUACHEM,INDUSTRIALS
